pid,minorType_id,standardSegment_id
3323,T27-2,T27-LA.ef+
3324,T27-3,T27-VI.0a
3325,T27-3,T27-LA.ef+
3326,T27-4,T27-VI.0a
3327,T27-4,T27-LA.ef+
3328,T27-5,T27-VI.0a
3329,T27-5,T27-LA.ef+
3330,T27-6,T27-LA.ef+
3331,T27-7,T27-LA.ef+
3332,T27-8,T27-SV.0
3333,T27-8,T27-KA.abcde
3334,T27-8,T27-VI.0a
3335,T29-1,T29-VI.abc
3336,T29-2,T29-VI.abc
3337,T29-3,T29-VI.abc
3338,T29-4,T29-VI.abc
3339,T29-5,T29-VI.abc
3340,T29-6,T29-VI.abc
3341,T29-7,T29-VI.abc
3342,T29-8,T29-VI.abc
3343,T29-9,T29-VI.abc
3344,T30-1,T30-KI.0a
3345,T30-1,T30-ER.0a
3346,T30-2,T30-KI.0a
3347,T30-2,T30-ER.0a
3348,T30-3,T30-KI.0a
3349,T30-3,T30-ER.0a
3350,T30-4,T30-KI.0a
3351,T30-4,T30-ER.0a
3352,T30-5,T30-ER.0a
3353,T30-6,T30-ER.0a
3354,T30-7,T30-KI.0a
3355,T31-1,T31-KI.0a
3356,T31-2,T31-KI.0a
3357,T31-3,T31-KI.0a
3358,T31-4,T31-KI.0a
3359,T31-5,T31-KI.0a
3360,T31-6,T31-KI.0a
3361,T31-7,T31-KI.0a
3362,T31-8,T31-KI.0a
3363,T31-9,T31-KI.0a
3364,T31-10,T31-KI.0a
3365,T31-11,T31-KI.0a
3366,T31-12,T31-KI.0a
3367,T32-1,T32-KI.0a
3368,T32-1,T32-UF.ab
3369,T32-1,T32-SS.jk+
3370,T32-2,T32-KI.0a
3371,T32-2,T32-UF.ab
3372,T32-2,T32-SS.jk+
3373,T32-3,T32-KI.0a
3374,T32-3,T32-UF.ab
3375,T32-3,T32-SS.jk+
3376,T32-4,T32-KI.0a
3377,T32-4,T32-UF.ab
3378,T32-4,T32-SS.jk+
3379,T32-5,T32-KI.0a
3380,T32-5,T32-UF.ab
3381,T32-5,T32-SS.jk+
3382,T32-6,T32-KI.0a
3383,T32-6,T32-UF.ab
3384,T32-6,T32-SS.jk+
3385,T32-7,T32-KI.0a
3386,T32-7,T32-UF.ab
3387,T32-7,T32-SS.jk+
3388,T32-8,T32-KI.0a
3389,T32-8,T32-UF.ab
3390,T32-8,T32-SS.jk+
3391,T32-9,T32-KI.0a
3392,T32-9,T32-UF.ab
3393,T32-9,T32-SS.jk+
3394,T32-10,T32-KI.0a
3395,T32-10,T32-UF.ab
3396,T32-10,T32-SS.jk+
3397,T32-11,T32-UF.ab
3398,T32-11,T32-SS.jk+
3399,T32-12,T32-UF.ab
3400,T32-12,T32-SS.jk+
3401,T32-13,T32-KI.0a
3402,T32-13,T32-SS.jk+
3403,T32-14,T32-KI.0a
3404,T32-14,T32-SS.jk+
3405,T32-15,T32-KI.0a
3406,T32-15,T32-SS.jk+
3407,T32-16,T32-KI.0a
3408,T32-16,T32-SS.jk+
3409,T32-17,T32-KI.0a
3410,T32-17,T32-SS.jk+
3411,T32-18,T32-KI.0a
3412,T32-18,T32-SS.jk+
3413,T32-19,T32-KI.0a
3414,T32-19,T32-SS.jk+
3415,T32-20,T32-KI.0a
3416,T32-20,T32-SS.jk+
3417,T32-21,T32-KI.0a
3418,T34-1,T34-VM.0
3419,T34-2,T34-VM.0
3420,T34-3,T34-VM.0
3421,T34-4,T34-VM.0
3422,T34-5,T34-VM.0
3423,T34-6,T34-VM.0
3424,T34-7,T34-VM.0
3425,T34-8,T34-VM.0
3426,T34-9,T34-VM.0
3427,T34-10,T34-VM.0
3428,V1-1,V1-MF.ef
3429,V1-1,V1-KI.0
3430,V1-1,V1-SA.0a
3431,V1-2,V1-MF.ef
3432,V1-2,V1-KI.0
3433,V1-2,V1-SA.0a
3434,V1-3,V1-MF.ef
3435,V1-3,V1-KI.0
3436,V1-3,V1-SA.0a
3437,V1-4,V1-MF.ef
3438,V1-4,V1-KI.0
3439,V1-4,V1-SA.0a
3440,V1-5,V1-MF.ef
3441,V1-5,V1-KI.0
3442,V1-5,V1-SA.0a
3443,V1-6,V1-MF.ef
3444,V1-6,V1-KI.0
3445,V1-6,V1-SA.0a
3446,V1-7,V1-MF.ef
3447,V1-7,V1-KI.0
3448,V1-7,V1-SA.0a
3449,V1-8,V1-MF.ef
3450,V1-8,V1-KI.0
3451,V1-8,V1-SA.0a
3452,V1-9,V1-MF.ef
3453,V1-9,V1-KI.0
3454,V1-9,V1-SA.0a
3455,V1-10,V1-MF.ef
3456,V1-10,V1-KI.0
3457,V1-10,V1-SA.0a
3458,V1-11,V1-MF.ef
3459,V1-11,V1-KI.0
3460,V1-11,V1-SA.0a
3461,V1-12,V1-MF.ef
3462,V1-12,V1-KI.0
3463,V1-12,V1-SA.0a
3464,V1-13,V1-MF.ef
3465,V1-13,V1-KI.0
3466,V1-13,V1-SA.0a
3467,V1-14,V1-MF.ef
3468,V1-14,V1-KI.0
3469,V1-14,V1-SA.0a
3470,V1-15,V1-MF.ef
3471,V1-15,V1-KI.0
3472,V1-15,V1-SA.0a
3473,V1-16,V1-MF.ef
3474,V1-16,V1-KI.0
3475,V1-16,V1-SA.0a
3476,V1-17,V1-MF.ef
3477,V1-17,V1-KI.0
3478,V1-17,V1-SA.0a
3479,V1-18,V1-MF.ef
3480,V1-18,V1-KI.0
3481,V1-18,V1-SA.0a
3482,V1-19,V1-MF.ef
3483,V1-19,V1-KI.0
3484,V1-19,V1-SA.0a
3485,V1-20,V1-MF.ef
3486,V1-20,V1-KI.0
3487,V1-20,V1-SA.0a
3488,V1-21,V1-KI.0
3489,V1-21,V1-SA.0a
3490,V1-22,V1-KI.0
3491,V1-22,V1-SA.0a
3492,V1-23,V1-KI.0
3493,V1-23,V1-SA.0a
3494,V1-24,V1-KI.0
3495,V1-24,V1-SA.0a
3496,V1-25,V1-KI.0
3497,V1-25,V1-SA.0a
3498,V1-26,V1-KI.0
3499,V1-26,V1-SA.0a
3500,V1-27,V1-KI.0
3501,V1-27,V1-SA.0a
3502,V1-28,V1-KI.0
3503,V1-28,V1-SA.0a
3504,V1-29,V1-KI.0
3505,V1-29,V1-SA.0a
3506,V1-30,V1-SA.0a
3507,V1-31,V1-SA.0a
3508,V1-32,V1-KI.0
3509,V2-1,V2-KI.0a
3510,V2-2,V2-KI.0a
3511,V2-3,V2-KI.0a
3512,V2-4,V2-KI.0a
3513,V2-5,V2-KI.0a
3514,V2-6,V2-KI.0a
3515,V3-1,V3-MF.ef
3516,V3-1,V3-VI.0
3517,V3-2,V3-MF.ef
3518,V3-2,V3-VI.0
3519,V3-3,V3-MF.ef
3520,V3-3,V3-VI.0
3521,V3-4,V3-MF.ef
3522,V3-4,V3-VI.0
3523,V3-5,V3-MF.ef
3524,V3-5,V3-VI.0
3525,V3-6,V3-VI.0
3526,V3-7,V3-MF.ef
3527,V4-1,V4-KT.a
3528,V4-2,V4-KT.a
3529,V4-3,V4-KT.a
3530,V4-4,V4-KT.a
3531,V4-5,V4-KT.a
3532,V8-1,V8-SA.0a
3533,V8-2,V8-SA.0a
