pid,_id,minorType_id,mappingScale_id,detail_id,is_implemented
1,M5-D-29,M5-29,10000,minor_type_M5-29,2
2,M9-B-7,M9-7,2500,minor_type_M9-7,2
3,T39-2,T39-2,500,minor_type_T39-2,2
4,V3-3,V3-3,500,minor_type_V3-3,2
5,T18-3,T18-3,500,minor_type_T18-3,2
6,T3-C-13,T3-13,5000,minor_type_scaled_T3-C-13,2
7,T7-E-2,T7-3,20000,minor_type_scaled_T7-C-12,2
8,T7-E-2,T7-2,20000,minor_type_scaled_T7-C-4,2
9,T7-E-2,T7-4,20000,minor_type_scaled_T7-C-2,2
10,T7-E-2,T7-12,20000,minor_type_scaled_T7-C-3,2
11,T4-12,T4-12,500,minor_type_T4-12,2
12,T5-C-6,T5-9,5000,minor_type_scaled_T5-C-6,2
13,H1-C-2,H1-2,5000,minor_type_H1-2,2
14,M3-D-14,M3-14,10000,minor_type_M3-14,2
15,F2-E-14,F2-14,20000,minor_type_F2-14,2
16,M15-D-2,M15-2,10000,minor_type_M15-2,2
17,M12-C-1,M12-1,5000,minor_type_M12-1,2
18,M4-C-18,M4-18,5000,minor_type_M4-18,2
19,T45-D-1,T45-2,10000,,2
20,T45-D-1,T45-1,10000,minor_type_scaled_T45-C-1,2
21,T1-68,T1-68,500,minor_type_T1-68,2
22,T31-E-2,T31-2,20000,minor_type_scaled_T31-C-3,2
23,T31-E-2,T31-3,20000,minor_type_scaled_T31-C-2,2
24,T5-4,T5-4,500,minor_type_T5-4,2
25,M5-E-9,M5-9,20000,minor_type_M5-9,2
26,M5-C-5,M5-5,5000,minor_type_M5-5,2
27,T6-B-2,T6-4,2500,minor_type_scaled_T6-C-2,2
28,T35-D-2,T35-3,10000,minor_type_scaled_T35-C-2,2
29,T35-D-2,T35-2,10000,,2
30,F2-B-5,F2-5,2500,minor_type_F2-5,2
31,H4-D-2,H4-2,10000,minor_type_H4-2,2
32,M1-C-21,M1-21,5000,minor_type_M1-21,2
33,T13-D-1,T13-2,10000,minor_type_scaled_T13-C-1,2
34,T13-D-1,T13-1,10000,minor_type_scaled_T13-C-2,2
35,T28-1,T28-1,500,minor_type_T28-1,2
36,M3-18,M3-18,500,minor_type_M3-18,2
37,V4-B-2,V4-3,2500,,2
38,V4-B-2,V4-2,2500,minor_type_scaled_V4-C-2,2
39,T31-C-13,T31-13,5000,minor_type_scaled_T31-C-13,2
40,M7-E-1,M7-1,20000,minor_type_M7-1,2
41,M3-9,M3-9,500,minor_type_M3-9,2
42,T31-D-6,T31-9,10000,minor_type_scaled_T31-C-9,2
43,T31-D-6,T31-8,10000,minor_type_scaled_T31-C-8,2
44,M2-D-5,M2-5,10000,minor_type_M2-5,2
45,T2-D-1,T2-2,10000,minor_type_scaled_T2-C-1,2
46,T2-D-1,T2-1,10000,minor_type_scaled_T2-C-2,2
47,L2-E-9,L2-9,20000,minor_type_L2-9,2
48,M1-E-21,M1-21,20000,minor_type_M1-21,2
49,H2-C-1,H2-1,5000,minor_type_H2-1,2
50,L7-D-2,L7-2,10000,minor_type_L7-2,2
51,M4-C-14,M4-14,5000,minor_type_M4-14,2
52,M2-14,M2-14,500,minor_type_M2-14,2
53,L2-C-2,L2-2,5000,minor_type_L2-2,2
54,T13-E-6,T13-9,20000,minor_type_scaled_T13-C-9,2
55,V12-D-1,V12-1,10000,minor_type_scaled_V12-C-1,2
56,T12-D-2,T12-3,10000,minor_type_scaled_T12-C-2,2
57,T12-D-2,T12-4,10000,,2
58,T22-C-3,T22-3,5000,minor_type_scaled_T22-C-3,2
59,T1-83,T1-83,500,minor_type_T1-83,2
60,V12-D-3,V12-3,10000,minor_type_scaled_V12-C-3,2
61,H2-D-1,H2-1,10000,minor_type_H2-1,2
62,V8-D-3,V8-3,10000,minor_type_scaled_V8-C-3,2
63,T32-1,T32-1,500,minor_type_T32-1,2
64,V13-D-3,V13-6,10000,,2
65,V13-D-3,V13-5,10000,minor_type_scaled_V13-C-3,2
66,T31-B-11,T31-11,2500,minor_type_scaled_T31-C-11,2
67,T32-D-4,T32-16,10000,,2
68,T32-D-4,T32-4,10000,minor_type_scaled_T32-C-6,2
69,T32-D-4,T32-5,10000,minor_type_scaled_T32-C-14,2
70,V1-B-15,V1-30,2500,minor_type_scaled_V1-C-7,2
71,V1-B-15,V1-25,2500,,2
72,V1-B-15,V1-26,2500,,2
73,T4-C-19,T4-19,5000,minor_type_T4-19,2
74,T4-C-6,T4-6,5000,minor_type_T4-6,2
75,T27-B-6,T27-6,2500,minor_type_scaled_T27-C-6,2
76,T13-17,T13-17,500,minor_type_T13-17,2
77,T9-E-1,T9-1,20000,minor_type_scaled_T9-C-1,2
78,M5-E-36,M5-36,20000,minor_type_M5-36,2
79,T13-B-8,T13-8,2500,minor_type_scaled_T13-C-8,2
80,T32-E-2,T32-15,20000,minor_type_scaled_T32-C-3,2
81,T32-E-2,T32-16,20000,,2
82,T32-E-2,T32-4,20000,minor_type_scaled_T32-C-6,2
83,T32-E-2,T32-5,20000,minor_type_scaled_T32-C-13,2
84,T32-E-2,T32-3,20000,,2
85,M10-B-2,M10-2,2500,minor_type_M10-2,2
86,T29-4,T29-4,500,minor_type_T29-4,2
87,M3-C-5,M3-5,5000,minor_type_M3-5,2
88,M4-21,M4-21,500,minor_type_M4-21,2
89,M5-C-24,M5-24,5000,minor_type_M5-24,2
90,T6-3,T6-3,500,minor_type_T6-3,2
91,M5-D-35,M5-35,10000,minor_type_M5-35,2
92,M3-B-9,M3-9,2500,minor_type_M3-9,2
93,M5-15,M5-15,500,minor_type_M5-15,2
94,M4-D-13,M4-13,10000,minor_type_M4-13,2
95,M13-B-2,M13-2,2500,minor_type_M13-2,2
96,M5-D-8,M5-8,10000,minor_type_M5-8,2
97,T4-9,T4-9,500,minor_type_T4-9,2
98,T32-19,T32-19,500,minor_type_T32-19,2
99,M11-4,M11-4,500,minor_type_M11-4,2
100,T13-C-4,T13-4,5000,minor_type_scaled_T13-C-4,2
101,M4-D-18,M4-18,10000,minor_type_M4-18,2
102,M7-E-4,M7-4,20000,minor_type_M7-4,2
103,F2-E-4,F2-4,20000,minor_type_F2-4,2
104,T32-C-20,T32-7,5000,minor_type_scaled_T32-C-20,2
105,M1-C-27,M1-27,5000,minor_type_M1-27,2
106,F2-B-14,F2-14,2500,minor_type_F2-14,2
107,T31-9,T31-9,500,minor_type_T31-9,2
108,T34-B-8,T34-7,2500,minor_type_scaled_T34-C-5,2
109,T34-B-8,T34-8,2500,,2
110,F2-B-6,F2-6,2500,minor_type_F2-6,2
111,F5-B-2,F5-2,2500,minor_type_F5-2,2
112,T12-1,T12-1,500,minor_type_T12-1,2
113,T37-B-2,T37-2,2500,minor_type_scaled_T37-C-2,2
114,T16-C-5,T16-5,5000,minor_type_scaled_T16-C-5,2
115,T32-B-7,T32-7,2500,minor_type_scaled_T32-C-20,2
116,M3-E-6,M3-6,20000,minor_type_M3-6,2
117,M4-D-44,M4-44,10000,minor_type_M4-44,2
118,M1-E-2,M1-2,20000,minor_type_M1-2,2
119,T34-B-5,T34-12,2500,minor_type_scaled_T34-C-4,2
120,T34-B-5,T34-6,2500,,2
121,T34-B-5,T34-5,2500,,2
122,L6-2,L6-2,500,minor_type_L6-2,2
123,M4-E-42,M4-42,20000,minor_type_M4-42,2
124,H1-E-3,H1-3,20000,minor_type_H1-3,2
125,M5-C-15,M5-15,5000,minor_type_M5-15,2
126,L8-B-1,L8-1,2500,minor_type_L8-1,2
127,T24-E-2,T24-2,20000,minor_type_scaled_T24-C-1,2
128,T24-E-2,T24-3,20000,,2
129,M11-6,M11-6,500,minor_type_M11-6,2
130,H2-C-2,H2-2,5000,minor_type_H2-2,2
131,F2-13,F2-13,500,minor_type_F2-13,2
132,T13-B-10,T13-10,2500,minor_type_scaled_T13-C-10,2
133,M5-D-9,M5-9,10000,minor_type_M5-9,2
134,M1-E-10,M1-10,20000,minor_type_M1-10,2
135,L3-B-2,L3-2,2500,minor_type_L3-2,2
136,T31-D-7,T31-12,10000,minor_type_scaled_T31-C-11,2
137,T31-D-7,T31-11,10000,minor_type_scaled_T31-C-12,2
138,F2-E-15,F2-15,20000,minor_type_F2-15,2
139,T14-E-1,T14-1,20000,,2
140,T14-E-1,T14-3-1,20000,minor_type_scaled_T14-C-1,2
141,M9-D-5,M9-5,10000,minor_type_M9-5,2
142,M5-B-38,M5-38,2500,minor_type_M5-38,2
143,F2-18,F2-18,500,minor_type_F2-18,2
144,T21-2,T21-2,500,minor_type_T21-2,2
145,M2-C-14,M2-14,5000,minor_type_M2-14,2
146,H2-D-7,H2-7,10000,minor_type_H2-7,2
147,M1-B-14,M1-14,2500,minor_type_M1-14,2
148,V9-C-2,V9-2,5000,minor_type_scaled_V9-C-2,2
149,V2-C-2,V2-7,5000,,2
150,V2-C-2,V2-3,5000,minor_type_scaled_V2-C-2,2
151,V2-C-2,V2-4,5000,,2
152,T29-7,T29-7,500,minor_type_T29-7,2
153,L1-6,L1-6,500,minor_type_L1-6,2
154,H1-E-4,H1-4,20000,minor_type_H1-4,2
155,M4-B-18,M4-18,2500,minor_type_M4-18,2
156,M4-E-26,M4-26,20000,minor_type_M4-26,2
157,V1-B-16,V1-29,2500,,2
158,V1-B-16,V1-27,2500,minor_type_scaled_V1-C-8,2
159,V1-B-16,V1-31,2500,,2
160,V1-B-16,V1-28,2500,,2
161,M1-D-23,M1-23,10000,minor_type_M1-23,2
162,M5-D-30,M5-30,10000,minor_type_M5-30,2
163,M1-C-6,M1-6,5000,minor_type_M1-6,2
164,F2-D-15,F2-15,10000,minor_type_F2-15,2
165,M4-36,M4-36,500,minor_type_M4-36,2
166,V2-E-3,V2-6,20000,,2
167,V2-E-3,V2-5,20000,minor_type_scaled_V2-C-3,2
168,V2-E-3,V2-8,20000,,2
169,L2-D-4,L2-4,10000,minor_type_L2-4,2
170,F2-B-13,F2-13,2500,minor_type_F2-13,2
171,M3-D-5,M3-5,10000,minor_type_M3-5,2
172,L2-E-1,L2-1,20000,minor_type_L2-1,2
173,T29-3,T29-3,500,minor_type_T29-3,2
174,H2-D-3,H2-3,10000,minor_type_H2-3,2
175,M2-12,M2-12,500,minor_type_M2-12,2
176,M5-E-16,M5-16,20000,minor_type_M5-16,2
177,T28-D-3,T28-3,10000,minor_type_scaled_T28-C-3,2
178,M4-26,M4-26,500,minor_type_M4-26,2
179,T25-C-1,T25-1,5000,minor_type_scaled_T25-C-1,2
180,T32-B-21,T32-21,2500,minor_type_scaled_T32-C-19,2
181,M2-D-20,M2-20,10000,minor_type_M2-20,2
182,T26-C-3,T26-5,5000,minor_type_scaled_T26-C-3,2
183,L1-D-3,L1-3,10000,minor_type_L1-3,2
184,T10-C-1,T10-2,5000,minor_type_scaled_T10-C-1,2
185,T10-C-1,T10-1,5000,,2
186,T1-11,T1-11,500,minor_type_T1-11,2
187,T11-D-2,T11-2,10000,minor_type_scaled_T11-C-2,2
188,M3-B-4,M3-4,2500,minor_type_M3-4,2
189,T30-B-3,T30-3,2500,minor_type_scaled_T30-C-2,2
190,T30-B-3,T30-4,2500,,2
191,L8-D-8,L8-8,10000,minor_type_L8-8,2
192,M1-D-7,M1-7,10000,minor_type_M1-7,2
193,T14-E-2,T14-3-2,20000,,2
194,T14-E-2,T14-2,20000,minor_type_scaled_T14-C-2,2
195,T18-C-1,T18-4-1,5000,,2
196,T18-C-1,T18-1,5000,minor_type_scaled_T18-C-1,2
197,T18-C-1,T18-2,5000,,2
198,T18-C-1,T18-4-2,5000,,2
199,T27-C-6,T27-6,5000,minor_type_scaled_T27-C-6,2
200,V13-7,V13-7,500,minor_type_V13-7,2
201,V6-B-6,V6-6,2500,minor_type_scaled_V6-C-6,2
202,M4-6,M4-6,500,minor_type_M4-6,2
203,M5-D-22,M5-22,10000,minor_type_M5-22,2
204,L8-5,L8-5,500,minor_type_L8-5,2
205,M2-19,M2-19,500,minor_type_M2-19,2
206,L8-E-3,L8-3,20000,minor_type_L8-3,2
207,M4-D-11,M4-11,10000,minor_type_M4-11,2
208,V6-4,V6-4,500,minor_type_V6-4,2
209,M4-4,M4-4,500,minor_type_M4-4,2
210,M11-E-1,M11-1,20000,minor_type_M11-1,2
211,M5-C-28,M5-28,5000,minor_type_M5-28,2
212,T3-4,T3-4,500,minor_type_T3-4,2
213,T30-C-1,T30-2,5000,,2
214,T30-C-1,T30-1,5000,minor_type_scaled_T30-C-1,2
215,M5-B-10,M5-10,2500,minor_type_M5-10,2
216,T45-E-2,T45-4,20000,minor_type_scaled_T45-C-3,2
217,T45-E-2,T45-3,20000,minor_type_scaled_T45-C-2,2
218,T18-C-2,T18-4-3,5000,,2
219,T18-C-2,T18-3,5000,minor_type_scaled_T18-C-1,2
220,V13-B-2,V13-1,2500,,2
221,V13-B-2,V13-2,2500,minor_type_scaled_V13-C-1,2
222,V6-3,V6-3,500,minor_type_V6-3,2
223,M1-17,M1-17,500,minor_type_M1-17,2
224,M5-B-2,M5-2,2500,minor_type_M5-2,2
225,T3-C-6,T3-6,5000,minor_type_scaled_T3-C-6,2
226,M5-B-11,M5-11,2500,minor_type_M5-11,2
227,T40-E-1,T40-1,20000,minor_type_scaled_T40-C-1,2
228,T26-2,T26-2,500,minor_type_T26-2,2
229,V11-D-2,V11-2,10000,minor_type_scaled_V11-C-2,2
230,M5-B-7,M5-7,2500,minor_type_M5-7,2
231,L1-1,L1-1,500,minor_type_L1-1,2
232,L2-B-9,L2-9,2500,minor_type_L2-9,2
233,V1-B-21,V1-32,2500,minor_type_scaled_V1-C-9,2
234,L2-D-12,L2-12,10000,minor_type_L2-12,2
235,H2-E-8,H2-8,20000,minor_type_H2-8,2
236,F2-20,F2-20,500,minor_type_F2-20,2
237,T22-1,T22-1,500,minor_type_T22-1,2
238,T30-2,T30-2,500,minor_type_T30-2,2
239,V1-B-20,V1-29,2500,,2
240,V1-B-20,V1-27,2500,minor_type_scaled_V1-C-8,2
241,V1-B-20,V1-31,2500,,2
242,V1-B-20,V1-28,2500,,2
243,T34-D-6,T34-10,10000,,2
244,T34-D-6,T34-9,10000,minor_type_scaled_T34-C-6,2
245,M5-B-37,M5-37,2500,minor_type_M5-37,2
246,L1-2,L1-2,500,minor_type_L1-2,2
247,F2-B-18,F2-18,2500,minor_type_F2-18,2
248,V2-D-1,V2-1,10000,,2
249,V2-D-1,V2-2,10000,minor_type_scaled_V2-C-1,2
250,V7-D-1,V7-1,10000,minor_type_scaled_V7-C-1,2
251,T29-5,T29-5,500,minor_type_T29-5,2
252,F2-21,F2-21,500,minor_type_F2-21,2
253,M5-C-1,M5-1,5000,minor_type_M5-1,2
254,F2-E-3,F2-3,20000,minor_type_F2-3,2
255,M6-C-1,M6-1,5000,minor_type_M6-1,2
256,T7-B-2,T7-2,2500,minor_type_scaled_T7-C-2,2
257,T4-B-2,T4-2,2500,minor_type_T4-2,2
258,T1-D-6,T1-28,10000,,2
259,T1-D-6,T1-52,10000,minor_type_scaled_T1-C-6,2
260,T1-D-6,T1-11,10000,,2
261,T1-D-6,T1-38,10000,,2
262,T1-D-6,T1-12,10000,,2
263,T1-D-6,T1-51,10000,,2
264,T1-D-6,T1-29,10000,,2
265,F5-C-4,F5-4,5000,minor_type_F5-4,2
266,M3-C-17,M3-17,5000,minor_type_M3-17,2
267,M15-C-3,M15-3,5000,minor_type_M15-3,2
268,M4-D-31,M4-31,10000,minor_type_M4-31,2
269,M9-7,M9-7,500,minor_type_M9-7,2
270,T34-C-4,T34-12,5000,minor_type_scaled_T34-C-4,2
271,T34-C-4,T34-6,5000,,2
272,T34-C-4,T34-5,5000,,2
273,L5-2,L5-2,500,minor_type_L5-2,2
274,T22-C-4,T22-4,5000,minor_type_scaled_T22-C-4,2
275,T7-B-5,T7-5,2500,minor_type_scaled_T7-C-5,2
276,L1-B-7,L1-7,2500,minor_type_L1-7,2
277,T45-E-1,T45-2,20000,,2
278,T45-E-1,T45-1,20000,minor_type_scaled_T45-C-1,2
279,V10-C-2,V10-2,5000,minor_type_scaled_V10-C-2,2
280,M2-11,M2-11,500,minor_type_M2-11,2
281,M5-D-14,M5-14,10000,minor_type_M5-14,2
282,M2-D-19,M2-19,10000,minor_type_M2-19,2
283,V13-2,V13-2,500,minor_type_V13-2,2
284,M12-B-1,M12-1,2500,minor_type_M12-1,2
285,F2-D-1,F2-1,10000,minor_type_F2-1,2
286,M12-E-3,M12-3,20000,minor_type_M12-3,2
287,T21-B-1,T21-1,2500,minor_type_scaled_T21-C-1,2
288,T21-B-1,T21-2,2500,,2
289,M4-B-13,M4-13,2500,minor_type_M4-13,2
290,M1-D-13,M1-13,10000,minor_type_M1-13,2
291,T34-C-5,T34-7,5000,minor_type_scaled_T34-C-5,2
292,T34-C-5,T34-8,5000,,2
293,T39-C-1,T39-2,5000,minor_type_scaled_T39-C-1,2
294,T39-C-1,T39-1,5000,,2
295,M4-27,M4-27,500,minor_type_M4-27,2
296,T5-D-2,T5-3,10000,minor_type_scaled_T5-C-2,2
297,T5-D-2,T5-5,10000,,2
298,T1-17,T1-17,500,minor_type_T1-17,2
299,T16-6,T16-6,500,minor_type_T16-6,2
300,T32-D-2,T32-2,10000,minor_type_scaled_T32-C-12,2
301,T32-D-2,T32-14,10000,minor_type_scaled_T32-C-2,2
302,H2-C-6,H2-6,5000,minor_type_H2-6,2
303,L1-5,L1-5,500,minor_type_L1-5,2
304,M4-B-24,M4-24,2500,minor_type_M4-24,2
305,M5-C-16,M5-16,5000,minor_type_M5-16,2
306,L4-C-3,L4-3,5000,minor_type_L4-3,2
307,M15-E-2,M15-2,20000,minor_type_M15-2,2
308,M9-2,M9-2,500,minor_type_M9-2,2
309,L8-D-6,L8-6,10000,minor_type_L8-6,2
310,M2-3,M2-3,500,minor_type_M2-3,2
311,H1-E-1,H1-1,20000,minor_type_H1-1,2
312,M10-E-5,M10-5,20000,minor_type_M10-5,2
313,M5-E-5,M5-5,20000,minor_type_M5-5,2
314,T1-60,T1-60,500,minor_type_T1-60,2
315,M5-B-29,M5-29,2500,minor_type_M5-29,2
316,T3-D-6,T3-9,10000,minor_type_scaled_T3-C-8,2
317,T3-D-6,T3-8,10000,minor_type_scaled_T3-C-9,2
318,M2-C-5,M2-5,5000,minor_type_M2-5,2
319,M4-32,M4-32,500,minor_type_M4-32,2
320,T3-B-1,T3-1,2500,minor_type_scaled_T3-C-1,2
321,M1-D-21,M1-21,10000,minor_type_M1-21,2
322,V1-C-4,V1-16,5000,minor_type_scaled_V1-C-4,2
323,V1-C-4,V1-17,5000,,2
324,V1-C-4,V1-20,5000,,2
325,V1-C-4,V1-15,5000,,2
326,V1-C-4,V1-14,5000,,2
327,V1-C-4,V1-18,5000,,2
328,V1-C-4,V1-19,5000,,2
329,M4-23,M4-23,500,minor_type_M4-23,2
330,F2-B-11,F2-11,2500,minor_type_F2-11,2
331,H2-B-4,H2-4,2500,minor_type_H2-4,2
332,T31-D-5,T31-14,10000,minor_type_scaled_T31-C-14,2
333,T31-D-5,T31-7,10000,minor_type_scaled_T31-C-10,2
334,T31-D-5,T31-10,10000,minor_type_scaled_T31-C-7,2
335,T37-B-1,T37-1,2500,minor_type_scaled_T37-C-1,2
336,T9-2,T9-2,500,minor_type_T9-2,2
337,T37-C-1,T37-1,5000,minor_type_scaled_T37-C-1,2
338,T27-1,T27-1,500,minor_type_T27-1,2
339,M10-E-3,M10-3,20000,minor_type_M10-3,2
340,T32-B-19,T32-19,2500,minor_type_scaled_T32-C-17,2
341,V1-26,V1-26,500,minor_type_V1-26,2
342,M12-C-3,M12-3,5000,minor_type_M12-3,2
343,M5-E-17,M5-17,20000,minor_type_M5-17,2
344,T4-5,T4-5,500,minor_type_T4-5,2
345,T4-C-7,T4-7,5000,minor_type_T4-7,2
346,T4-D-3,T4-18,10000,,2
347,T4-D-3,T4-8,10000,,2
348,T4-D-3,T4-4,10000,,2
349,T4-D-3,T4-7,10000,,2
350,T4-D-3,T4-3,10000,,2
351,T4-D-3,T4-19,10000,,2
352,T7-D-2,T7-3,10000,minor_type_scaled_T7-C-12,2
353,T7-D-2,T7-2,10000,minor_type_scaled_T7-C-4,2
354,T7-D-2,T7-4,10000,minor_type_scaled_T7-C-2,2
355,T7-D-2,T7-12,10000,minor_type_scaled_T7-C-3,2
356,T32-C-17,T32-19,5000,minor_type_scaled_T32-C-17,2
357,M2-C-8,M2-8,5000,minor_type_M2-8,2
358,M2-E-15,M2-15,20000,minor_type_M2-15,2
359,M5-E-37,M5-37,20000,minor_type_M5-37,2
360,M3-B-12,M3-12,2500,minor_type_M3-12,2
361,M9-D-2,M9-2,10000,minor_type_M9-2,2
362,T2-3,T2-3,500,minor_type_T2-3,2
363,T32-D-3,T32-15,10000,minor_type_scaled_T32-C-3,2
364,T32-D-3,T32-3,10000,minor_type_scaled_T32-C-13,2
365,F5-B-4,F5-4,2500,minor_type_F5-4,2
366,T2-4,T2-4,500,minor_type_T2-4,2
367,F2-1,F2-1,500,minor_type_F2-1,2
368,M1-26,M1-26,500,minor_type_M1-26,2
369,M2-C-2,M2-2,5000,minor_type_M2-2,2
370,V13-C-3,V13-6,5000,,2
371,V13-C-3,V13-5,5000,minor_type_scaled_V13-C-3,2
372,V7-E-1,V7-1,20000,minor_type_scaled_V7-C-1,2
373,V9-3,V9-3,500,minor_type_V9-3,2
374,F5-E-1,F5-1,20000,minor_type_F5-1,2
375,M14-E-3,M14-3,20000,minor_type_M14-3,2
376,T35-B-1,T35-1,2500,minor_type_scaled_T35-C-1,2
377,M9-4,M9-4,500,minor_type_M9-4,2
378,T7-D-6,T7-10,10000,minor_type_scaled_T7-C-10,2
379,L2-B-4,L2-4,2500,minor_type_L2-4,2
380,T4-C-20,T4-20,5000,minor_type_T4-20,2
381,L5-E-3,L5-3,20000,minor_type_L5-3,2
382,T13-C-5,T13-5,5000,minor_type_scaled_T13-C-5,2
383,F2-D-10,F2-10,10000,minor_type_F2-10,2
384,T21-5,T21-5,500,minor_type_T21-5,2
385,T20-B-2,T20-2,2500,minor_type_scaled_T20-C-2,2
386,T22-4,T22-4,500,minor_type_T22-4,2
387,M3-E-19,M3-19,20000,minor_type_M3-19,2
388,T30-3,T30-3,500,minor_type_T30-3,2
389,T5-C-7,T5-10,5000,minor_type_scaled_T5-C-7,2
390,M4-C-44,M4-44,5000,minor_type_M4-44,2
391,L1-C-1,L1-1,5000,minor_type_L1-1,2
392,F2-E-9,F2-9,20000,minor_type_F2-9,2
393,M4-E-22,M4-22,20000,minor_type_M4-22,2
394,T32-C-11,T32-13,5000,minor_type_scaled_T32-C-11,2
395,L2-D-8,L2-8,10000,minor_type_L2-8,2
396,F2-D-16,F2-16,10000,minor_type_F2-16,2
397,M1-C-14,M1-14,5000,minor_type_M1-14,2
398,M1-B-7,M1-7,2500,minor_type_M1-7,2
399,M15-B-4,M15-4,2500,minor_type_M15-4,2
400,T17-4,T17-4,500,minor_type_T17-4,2
401,T1-B-10,T1-63,2500,,2
402,T1-B-10,T1-71,2500,minor_type_scaled_T1-C-3,2
403,T1-B-10,T1-64,2500,,2
404,T1-B-10,T1-45,2500,,2
405,T1-B-10,T1-6,2500,,2
406,T1-B-10,T1-46,2500,,2
407,T1-B-10,T1-5,2500,,2
408,T1-B-10,T1-24,2500,,2
409,T1-B-10,T1-35,2500,,2
410,T1-B-10,T1-72,2500,,2
411,T7-B-8,T7-8,2500,minor_type_scaled_T7-C-8,2
412,M15-B-2,M15-2,2500,minor_type_M15-2,2
413,M2-D-12,M2-12,10000,minor_type_M2-12,2
414,M9-C-5,M9-5,5000,minor_type_M9-5,2
415,T1-44,T1-44,500,minor_type_T1-44,2
416,F4-D-3,F4-3,10000,minor_type_F4-3,2
417,M2-D-2,M2-2,10000,minor_type_M2-2,2
418,T1-B-16,T1-14,2500,minor_type_scaled_T1-C-7,2
419,T1-B-16,T1-13,2500,,2
420,T1-B-16,T1-39,2500,,2
421,T1-B-16,T1-53,2500,,2
422,T1-B-16,T1-17,2500,,2
423,T1-B-16,T1-18,2500,,2
424,T1-B-16,T1-30,2500,,2
425,T1-B-16,T1-54,2500,,2
426,T1-B-16,T1-68,2500,,2
427,T1-B-16,T1-76,2500,,2
428,T1-B-16,T1-67,2500,,2
429,T1-B-16,T1-75,2500,,2
430,T1-B-16,T1-57,2500,,2
431,T7-C-10,T7-10,5000,minor_type_scaled_T7-C-10,2
432,M2-B-13,M2-13,2500,minor_type_M2-13,2
433,T34-7,T34-7,500,minor_type_T34-7,2
434,M5-32,M5-32,500,minor_type_M5-32,2
435,V4-E-2,V4-4,20000,,2
436,V4-E-2,V4-5,20000,minor_type_scaled_V4-C-3,2
437,H4-3,H4-3,500,minor_type_H4-3,2
438,T31-12,T31-12,500,minor_type_T31-12,2
439,M1-D-28,M1-28,10000,minor_type_M1-28,2
440,T34-11,T34-11,500,minor_type_T34-11,2
441,T2-B-1,T2-1,2500,minor_type_scaled_T2-C-1,2
442,T39-4,T39-4,500,minor_type_T39-4,2
443,M2-C-9,M2-9,5000,minor_type_M2-9,2
444,F2-C-18,F2-18,5000,minor_type_F2-18,2
445,M4-D-38,M4-38,10000,minor_type_M4-38,2
446,T33-B-2,T33-2,2500,minor_type_scaled_T33-C-2,2
447,M4-E-36,M4-36,20000,minor_type_M4-36,2
448,F2-D-4,F2-4,10000,minor_type_F2-4,2
449,M5-D-3,M5-3,10000,minor_type_M5-3,2
450,M1-D-22,M1-22,10000,minor_type_M1-22,2
451,V1-E-2,V-13,20000,minor_type_scaled_V1-C-7,2
452,V1-E-2,V1-26,20000,minor_type_scaled_V1-C-3,2
453,V1-E-2,V-30,20000,,2
454,V1-E-2,V-26,20000,,2
455,V1-E-2,V-10,20000,,2
456,V1-E-2,V-25,20000,,2
457,V1-E-2,V1-25,20000,,2
458,V1-E-2,V1-30,20000,,2
459,V1-E-2,V-12,20000,,2
460,V1-E-2,V-11,20000,,2
461,T3-B-8,T3-8,2500,minor_type_scaled_T3-C-8,2
462,M4-C-32,M4-32,5000,minor_type_M4-32,2
463,M12-B-7,M12-7,2500,minor_type_M12-7,2
464,T22-D-1,T22-1,10000,minor_type_scaled_T22-C-1,2
465,T22-D-1,T22-2,10000,minor_type_scaled_T22-C-2,2
466,T29-1,T29-1,500,minor_type_T29-1,2
467,V1-B-3,V1-6,2500,,2
468,V1-B-3,V1-7,2500,minor_type_scaled_V1-C-2,2
469,V1-B-3,V1-8,2500,,2
470,V1-B-3,V1-9,2500,,2
471,M4-E-30,M4-30,20000,minor_type_M4-30,2
472,F2-C-16,F2-16,5000,minor_type_F2-16,2
473,M1-C-12,M1-12,5000,minor_type_M1-12,2
474,M3-E-7,M3-7,20000,minor_type_M3-7,2
475,T7-E-1,T7-1,20000,minor_type_scaled_T7-C-1,2
476,H2-4,H2-4,500,minor_type_H2-4,2
477,F2-C-7,F2-7,5000,minor_type_F2-7,2
478,M5-C-38,M5-38,5000,minor_type_M5-38,2
479,T31-B-5,T31-5,2500,minor_type_scaled_T31-C-5,2
480,T3-D-3,T3-7,10000,minor_type_scaled_T3-C-14,2
481,T3-D-3,T3-13,10000,minor_type_scaled_T3-C-13,2
482,T3-D-3,T3-10,10000,minor_type_scaled_T3-C-7,2
483,T3-D-3,T3-14,10000,minor_type_scaled_T3-C-10,2
484,F2-17,F2-17,500,minor_type_F2-17,2
485,M1-B-17,M1-17,2500,minor_type_M1-17,2
486,T1-54,T1-54,500,minor_type_T1-54,2
487,T18-6,T18-6,500,minor_type_T18-6,2
488,M15-4,M15-4,500,minor_type_M15-4,2
489,T24-E-1,T24-1,20000,minor_type_scaled_T24-C-1,2
490,V5-D-1,V5-1,10000,minor_type_scaled_V5-C-1,2
491,L2-E-14,L2-14,20000,minor_type_L2-14,2
492,M3-D-9,M3-9,10000,minor_type_M3-9,2
