pid,_id,elementarySegment_id,majorType_id,lec_id,standardSegment_id
2093,HI.a,HI.a,T-29,HI,T29-HI.a
2094,HI.b,HI.b,T-29,HI,
2095,HI.e,HI.e,T-29,HI,
2096,HI.j,HI.j,T-29,HI,
2097,HI.c,HI.c,T-29,HI,
2098,HI.d,HI.d,T-29,HI,
2099,HI.f,HI.f,T-29,HI,
2100,HI.g,HI.g,T-29,HI,
2101,HI.h,HI.h,T-29,HI,
2102,HI.i,HI.i,T-29,HI,
2103,LA.0,LA.0,T-29,LA,T29-LA.0ab
2104,LA.+,LA.+,T-29,LA,
2105,LA.a,LA.a,T-29,LA,T29-LA.0ab
2106,LA.b,LA.b,T-29,LA,T29-LA.0ab
2107,LA.c,LA.c,T-29,LA,T29-LA.cdef
2108,LA.d,LA.d,T-29,LA,T29-LA.cdef
2109,LA.e,LA.e,T-29,LA,T29-LA.cdef
2110,LA.f,LA.f,T-29,LA,T29-LA.cdef
2111,SH.0,SH.0,T-29,SH,
2112,SH.a,SH.a,T-29,SH,
2113,SH.b,SH.b,T-29,SH,
2114,SH.c,SH.c,T-29,SH,
2115,SH.d,SH.d,T-29,SH,
2116,SH.e,SH.e,T-29,SH,T29-SH.e
2117,S1.0,S1.0,T-29,S1,
2118,S1.a,S1.a,T-29,S1,
2119,S1.b,S1.b,T-29,S1,
2120,S1.c,S1.c,T-29,S1,T29-S1.c
2121,S1.d,S1.d,T-29,S1,T29-S1.de
2122,S1.e,S1.e,T-29,S1,T29-S1.de
2123,S1.f,S1.f,T-29,S1,
2124,S1.g,S1.g,T-29,S1,
2125,S1.h,S1.h,T-29,S1,
2126,S1.i,S1.i,T-29,S1,
2127,S1.j,S1.j,T-29,S1,T29-S1.j
2128,TV.0,TV.0,T-29,TV,
2129,TV.a,TV.a,T-29,TV,
2130,TV.b,TV.b,T-29,TV,
2131,TV.cd,TV.c,T-29,TV,
2132,TV.cd,TV.d,T-29,TV,
2133,TV.ef,TV.e,T-29,TV,
2134,TV.ef,TV.f,T-29,TV,
2135,TV.gh,TV.g,T-29,TV,
2136,TV.gh,TV.h,T-29,TV,
2137,TV.ij,TV.i,T-29,TV,T29-TV.ijk
2138,TV.ij,TV.j,T-29,TV,T29-TV.ijk
2139,TV.k,TV.k,T-29,TV,T29-TV.ijk
2140,TV.l,TV.l,T-29,TV,T29-TV.l+
2141,TV.+,TV.+,T-29,TV,T29-TV.l+
2142,VI.0,VI.0,T-29,VI,
2143,VI.a,VI.a,T-29,VI,T29-VI.abc
2144,VI.bc,VI.b,T-29,VI,T29-VI.abc
2145,VI.bc,VI.c,T-29,VI,T29-VI.abc
2146,VI.¤,VI.¤,T-29,VI,T29-VI.¤
2147,ER.0,ER.0,T-30,ER,T30-ER.0a
2148,ER.a,ER.a,T-30,ER,T30-ER.0a
2149,ER.b,ER.b,T-30,ER,T30-ER.b
2150,ER.¤,ER.¤,T-30,ER,
2151,HI.0,HI.0,T-30,HI,T30-HI.0
2152,HI.a,HI.a,T-30,HI,T30-HI.a
2153,HI.b,HI.b,T-30,HI,
2154,HI.e,HI.e,T-30,HI,
2155,HI.j,HI.j,T-30,HI,
2156,HI.c,HI.c,T-30,HI,
2157,HI.d,HI.d,T-30,HI,
2158,HI.f,HI.f,T-30,HI,
2159,HI.g,HI.g,T-30,HI,
2160,HI.h,HI.h,T-30,HI,
2161,HI.i,HI.i,T-30,HI,
2162,KA.ab,KA.a,T-30,KA,
2163,KA.ab,KA.b,T-30,KA,T30-KA.bcde
2164,KA.c,KA.c,T-30,KA,T30-KA.bcde
2165,KA.d,KA.d,T-30,KA,T30-KA.bcde
2166,KA.e,KA.e,T-30,KA,T30-KA.bcde
2167,KA.f,KA.f,T-30,KA,T30-KA.fgh
2168,KA.g,KA.g,T-30,KA,T30-KA.fgh
2169,KA.h,KA.h,T-30,KA,T30-KA.fgh
2170,KA.i,KA.i,T-30,KA,
2171,KI.0a,KI.0,T-30,KI,T30-KI.0a
2172,KI.0a,KI.a,T-30,KI,T30-KI.0a
2173,KI.bc,KI.b,T-30,KI,T30-KI.bc
2174,KI.bc,KI.c,T-30,KI,T30-KI.bc
2175,KI.d,KI.d,T-30,KI,
2176,KI.e,KI.e,T-30,KI,
2177,KI.¤,KI.¤,T-30,KI,
2178,S1.0,S1.0,T-30,S1,
2179,S1.a,S1.a,T-30,S1,
2180,S1.b,S1.b,T-30,S1,
2181,S1.c,S1.c,T-30,S1,T30-S1.cde
2182,S1.d,S1.d,T-30,S1,T30-S1.cde
2183,S1.e,S1.e,T-30,S1,T30-S1.cde
2184,S1.f,S1.f,T-30,S1,T30-S1.fghi
2185,S1.g,S1.g,T-30,S1,T30-S1.fghi
2186,S1.h,S1.h,T-30,S1,T30-S1.fghi
2187,S1.i,S1.i,T-30,S1,T30-S1.fghi
2188,S1.j,S1.j,T-30,S1,
2189,VF.0,VF.0,T-30,VF,
2190,VF.a,VF.a,T-30,VF,
2191,VF.b,VF.b,T-30,VF,T30-VF.bc
2192,VF.c,VF.c,T-30,VF,T30-VF.bc
2193,VF.d,VF.d,T-30,VF,T30-VF.de
2194,VF.e,VF.e,T-30,VF,T30-VF.de
2195,VF.f,VF.f,T-30,VF,
2196,VF.g,VF.g,T-30,VF,
2197,VF.h,VF.h,T-30,VF,
2198,VF.¤,VF.¤,T-30,VF,
2199,BK.0,BK.0,T-31,BK,T31-BK.0
2200,BK.a,BK.a,T-31,BK,T31-BK.a
2201,BK.b,BK.b,T-31,BK,
2202,BK.c,BK.c,T-31,BK,
2203,BK.d,BK.d,T-31,BK,
2204,HI.0,HI.0,T-31,HI,T31-HI.0
2205,HI.a,HI.a,T-31,HI,T31-HI.a
2206,HI.b,HI.b,T-31,HI,
2207,HI.e,HI.e,T-31,HI,
2208,HI.j,HI.j,T-31,HI,
2209,HI.c,HI.c,T-31,HI,
2210,HI.d,HI.d,T-31,HI,
2211,HI.f,HI.f,T-31,HI,
2212,HI.g,HI.g,T-31,HI,
2213,HI.h,HI.h,T-31,HI,
2214,HI.i,HI.i,T-31,HI,
2215,KA.ab,KA.a,T-31,KA,T31-KA.abc
2216,KA.ab,KA.b,T-31,KA,T31-KA.abc
2217,KA.c,KA.c,T-31,KA,T31-KA.abc
2218,KA.d,KA.d,T-31,KA,T31-KA.de
2219,KA.e,KA.e,T-31,KA,T31-KA.de
2220,KA.f,KA.f,T-31,KA,T31-KA.fg
2221,KA.g,KA.g,T-31,KA,T31-KA.fg
2222,KA.h,KA.h,T-31,KA,T31-KA.hi
2223,KA.i,KA.i,T-31,KA,T31-KA.hi
2224,KI.0a,KI.0,T-31,KI,T31-KI.0a
2225,KI.0a,KI.a,T-31,KI,T31-KI.0a
2226,KI.bc,KI.b,T-31,KI,T31-KI.bc
2227,KI.bc,KI.c,T-31,KI,T31-KI.bc
2228,KI.d,KI.d,T-31,KI,
2229,KI.e,KI.e,T-31,KI,
2230,KI.¤,KI.¤,T-31,KI,
2231,MX.0,MX.0,T-31,MX,
2232,MX.a,MX.a,T-31,MX,T31-MX.a
2233,UF.a,UF.a,T-31,UF,
2234,UF.b,UF.b,T-31,UF,T31-UF.bc
2235,UF.c,UF.c,T-31,UF,T31-UF.bc
2236,UF.d,UF.d,T-31,UF,T31-UF.de
2237,UF.e,UF.e,T-31,UF,T31-UF.de
2238,UF.f,UF.f,T-31,UF,T31-UF.fgh
2239,UF.g,UF.g,T-31,UF,T31-UF.fgh
2240,UF.h,UF.h,T-31,UF,T31-UF.fgh
2241,VM.0,VM.0,T-31,VM,T31-VM.0a
2242,VM.a,VM.a,T-31,VM,T31-VM.0a
2243,VM.b,VM.b,T-31,VM,T31-VM.b
2244,VM.+,VM.+,T-31,VM,
2245,HI.0,HI.0,T-32,HI,
2246,HI.a,HI.a,T-32,HI,
2247,HI.b,HI.b,T-32,HI,T32-HI.b
2248,HI.e,HI.e,T-32,HI,T32-HI.e
2249,HI.j,HI.j,T-32,HI,
2250,HI.c,HI.c,T-32,HI,T32-HI.cd
2251,HI.d,HI.d,T-32,HI,T32-HI.cd
2252,HI.f,HI.f,T-32,HI,
2253,HI.g,HI.g,T-32,HI,
2254,HI.h,HI.h,T-32,HI,
2255,HI.i,HI.i,T-32,HI,
2256,KA.ab,KA.a,T-32,KA,
2257,KA.ab,KA.b,T-32,KA,T32-KA.bc
2258,KA.c,KA.c,T-32,KA,T32-KA.bc
2259,KA.d,KA.d,T-32,KA,T32-KA.de
2260,KA.e,KA.e,T-32,KA,T32-KA.de
2261,KA.f,KA.f,T-32,KA,T32-KA.fg
2262,KA.g,KA.g,T-32,KA,T32-KA.fg
2263,KA.h,KA.h,T-32,KA,T32-KA.hi
2264,KA.i,KA.i,T-32,KA,T32-KA.hi
2265,KI.0a,KI.0,T-32,KI,T32-KI.0a
2266,KI.0a,KI.a,T-32,KI,T32-KI.0a
2267,KI.bc,KI.b,T-32,KI,T32-KI.bc
2268,KI.bc,KI.c,T-32,KI,T32-KI.bc
2269,KI.d,KI.d,T-32,KI,
2270,KI.e,KI.e,T-32,KI,
2271,KI.¤,KI.¤,T-32,KI,
2272,SP.0,SP.0,T-32,SP,T32-SP.0
2273,SP.a,SP.a,T-32,SP,T32-SP.a
2274,SS.0,SS.0,T-32,SS,
2275,SS.a,SS.a,T-32,SS,
2276,SS.b,SS.b,T-32,SS,
2277,SS.c,SS.c,T-32,SS,
2278,SS.d,SS.d,T-32,SS,
2279,SS.i,SS.i,T-32,SS,T32-SS.fghi
2280,SS.j,SS.j,T-32,SS,T32-SS.jk+
2281,SS.k,SS.k,T-32,SS,T32-SS.jk+
2282,SS.+,SS.+,T-32,SS,T32-SS.jk+
2283,SS.e,SS.e,T-32,SS,
2284,SS.f,SS.f,T-32,SS,T32-SS.fghi
2285,SS.g,SS.g,T-32,SS,T32-SS.fghi
2286,SS.h,SS.h,T-32,SS,T32-SS.fghi
2287,UF.a,UF.a,T-32,UF,T32-UF.ab
2288,UF.b,UF.b,T-32,UF,T32-UF.ab
2289,UF.c,UF.c,T-32,UF,T32-UF.cde
2290,UF.d,UF.d,T-32,UF,T32-UF.cde
2291,UF.e,UF.e,T-32,UF,T32-UF.cde
2292,UF.f,UF.f,T-32,UF,
2293,UF.g,UF.g,T-32,UF,
2294,UF.h,UF.h,T-32,UF,
2295,VM.0,VM.0,T-32,VM,T32-VM.0a
2296,VM.a,VM.a,T-32,VM,T32-VM.0a
2297,VM.b,VM.b,T-32,VM,T32-VM.b
2298,VM.+,VM.+,T-32,VM,
2299,HI.0,HI.0,T-33,HI,
2300,HI.a,HI.a,T-33,HI,
2301,HI.b,HI.b,T-33,HI,T33-HI.bc
2302,HI.e,HI.e,T-33,HI,T33-HI.de
2303,HI.j,HI.j,T-33,HI,
2304,HI.c,HI.c,T-33,HI,T33-HI.bc
2305,HI.d,HI.d,T-33,HI,T33-HI.de
2306,HI.f,HI.f,T-33,HI,
2307,HI.g,HI.g,T-33,HI,
2308,HI.h,HI.h,T-33,HI,
2309,HI.i,HI.i,T-33,HI,
2310,SA.0,SA.0,T-33,SA,
2311,SA.a,SA.a,T-33,SA,T33-SA.abc
2312,SA.f,SA.f,T-33,SA,T33-SA.def
2313,SA.+,SA.+,T-33,SA,T33-SA.abcdef+
2314,SA.b,SA.b,T-33,SA,T33-SA.abc
2315,SA.c,SA.c,T-33,SA,T33-SA.abc
2316,SA.d,SA.d,T-33,SA,T33-SA.def
2317,SA.e,SA.e,T-33,SA,T33-SA.def
2318,SP.0,SP.0,T-33,SP,T33-SP.0
2319,SP.a,SP.a,T-33,SP,T33-SP.a
2320,S1.0,S1.0,T-33,S1,
2321,S1.a,S1.a,T-33,S1,
2322,S1.b,S1.b,T-33,S1,
2323,S1.c,S1.c,T-33,S1,
2324,S1.d,S1.d,T-33,S1,T33-S1.de
2325,S1.e,S1.e,T-33,S1,T33-S1.de
2326,S1.f,S1.f,T-33,S1,
2327,S1.g,S1.g,T-33,S1,
2328,S1.h,S1.h,T-33,S1,T33-S1.hi
2329,S1.i,S1.i,T-33,S1,T33-S1.hi
2330,S1.j,S1.j,T-33,S1,
2331,TV.0,TV.0,T-33,TV,T33-TV.0abcdefghijk
2332,TV.a,TV.a,T-33,TV,T33-TV.0abcdefghijk
2333,TV.b,TV.b,T-33,TV,T33-TV.0abcdefghijk
2334,TV.cd,TV.c,T-33,TV,T33-TV.0abcdefghijk
2335,TV.cd,TV.d,T-33,TV,T33-TV.0abcdefghijk
2336,TV.ef,TV.e,T-33,TV,T33-TV.0abcdefghijk
2337,TV.ef,TV.f,T-33,TV,T33-TV.fgh
2338,TV.gh,TV.g,T-33,TV,T33-TV.fgh
2339,TV.gh,TV.h,T-33,TV,T33-TV.fgh
2340,TV.ij,TV.i,T-33,TV,T33-TV.ijk
2341,TV.ij,TV.j,T-33,TV,T33-TV.ijk
2342,TV.k,TV.k,T-33,TV,T33-TV.ijk
2343,TV.l,TV.l,T-33,TV,
2344,TV.+,TV.+,T-33,TV,
2345,VM.0,VM.0,T-33,VM,T33-VM.0a
2346,VM.a,VM.a,T-33,VM,T33-VM.0a
2347,VM.b,VM.b,T-33,VM,T33-VM.b
2348,VM.+,VM.+,T-33,VM,
2349,BK.0,BK.0,T-34,BK,T34-BK.0
2350,BK.a,BK.a,T-34,BK,T34-BK.a
2351,BK.b,BK.b,T-34,BK,
2352,BK.c,BK.c,T-34,BK,
2353,BK.d,BK.d,T-34,BK,
2354,HI.0,HI.0,T-34,HI,
2355,HI.a,HI.a,T-34,HI,
2356,HI.b,HI.b,T-34,HI,T34-HI.bcde
2357,HI.e,HI.e,T-34,HI,T34-HI.bcde
2358,HI.j,HI.j,T-34,HI,
2359,HI.c,HI.c,T-34,HI,T34-HI.bcde
2360,HI.d,HI.d,T-34,HI,T34-HI.bcde
2361,HI.f,HI.f,T-34,HI,
2362,HI.g,HI.g,T-34,HI,
2363,HI.h,HI.h,T-34,HI,
2364,HI.i,HI.i,T-34,HI,
2365,HR.0,HR.0,T-34,HR,
2366,HR.a,HR.a,T-34,HR,T34-HR.a
2367,KA.ab,KA.a,T-34,KA,T34-KA.abc
2368,KA.ab,KA.b,T-34,KA,T34-KA.abc
2369,KA.c,KA.c,T-34,KA,T34-KA.abc
2370,KA.d,KA.d,T-34,KA,T34-KA.de
2371,KA.e,KA.e,T-34,KA,T34-KA.de
2372,KA.f,KA.f,T-34,KA,T34-KA.fg
2373,KA.g,KA.g,T-34,KA,T34-KA.fg
2374,KA.h,KA.h,T-34,KA,T34-KA.hi
2375,KA.i,KA.i,T-34,KA,T34-KA.hi
2376,UF.a,UF.a,T-34,UF,
2377,UF.b,UF.b,T-34,UF,T34-UF.bc
2378,UF.c,UF.c,T-34,UF,T34-UF.bc
2379,UF.d,UF.d,T-34,UF,T34-UF.de
2380,UF.e,UF.e,T-34,UF,T34-UF.de
2381,UF.f,UF.f,T-34,UF,T34-UF.fgh
2382,UF.g,UF.g,T-34,UF,T34-UF.fgh
2383,UF.h,UF.h,T-34,UF,T34-UF.fgh
2384,VM.0,VM.0,T-34,VM,T34-VM.0
2385,VM.a,VM.a,T-34,VM,T34-VM.ab
2386,VM.b,VM.b,T-34,VM,T34-VM.ab
2387,VM.+,VM.+,T-34,VM,
2388,KA.ab,KA.a,T-35,KA,
2389,KA.ab,KA.b,T-35,KA,T35-KA.bcde
2390,KA.c,KA.c,T-35,KA,T35-KA.bcde
2391,KA.d,KA.d,T-35,KA,T35-KA.bcde
2392,KA.e,KA.e,T-35,KA,T35-KA.bcde
2393,KA.f,KA.f,T-35,KA,T35-KA.fgh
2394,KA.g,KA.g,T-35,KA,T35-KA.fgh
2395,KA.h,KA.h,T-35,KA,T35-KA.fgh
2396,KA.i,KA.i,T-35,KA,
2397,SX.0,SX.0,T-35,SX,
2398,SX.a,SX.a,T-35,SX,
2399,SX.b,SX.b,T-35,SX,
2400,SX.c,SX.c,T-35,SX,
2401,SX.d,SX.d,T-35,SX,
2402,SX.e,SX.e,T-35,SX,T35-SX.e
2403,SX.f,SX.f,T-35,SX,
2404,SX.g,SX.g,T-35,SX,
2405,SX.h,SX.h,T-35,SX,
2406,SX.i,SX.i,T-35,SX,
2407,SX.j,SX.j,T-35,SX,
2408,SX.k,SX.k,T-35,SX,
2409,SX.l,SX.l,T-35,SX,
2410,SX.m,SX.m,T-35,SX,
2411,SX.n,SX.n,T-35,SX,
2412,SX.o,SX.o,T-35,SX,
2413,S1.0,S1.0,T-35,S1,T35-S1.0
2414,S1.a,S1.a,T-35,S1,
2415,S1.b,S1.b,T-35,S1,
2416,S1.c,S1.c,T-35,S1,T35-S1.cde
2417,S1.d,S1.d,T-35,S1,T35-S1.cde
2418,S1.e,S1.e,T-35,S1,T35-S1.cde
2419,S1.f,S1.f,T-35,S1,T35-S1.fg
2420,S1.g,S1.g,T-35,S1,T35-S1.fg
2421,S1.h,S1.h,T-35,S1,T35-S1.hi
2422,S1.i,S1.i,T-35,S1,T35-S1.hi
2423,S1.j,S1.j,T-35,S1,
2424,KA.ab,KA.a,T-36,KA,T36-KA.abcd
2425,KA.ab,KA.b,T-36,KA,T36-KA.abcd
2426,KA.c,KA.c,T-36,KA,T36-KA.abcd
2427,KA.d,KA.d,T-36,KA,T36-KA.abcd
2428,KA.e,KA.e,T-36,KA,T36-KA.efgh
2429,KA.f,KA.f,T-36,KA,T36-KA.efgh
2430,KA.g,KA.g,T-36,KA,T36-KA.efgh
2431,KA.h,KA.h,T-36,KA,T36-KA.efgh
2432,KA.i,KA.i,T-36,KA,
2433,SX.0,SX.0,T-36,SX,
2434,SX.a,SX.a,T-36,SX,
2435,SX.b,SX.b,T-36,SX,
2436,SX.c,SX.c,T-36,SX,
2437,SX.d,SX.d,T-36,SX,
2438,SX.e,SX.e,T-36,SX,
2439,SX.f,SX.f,T-36,SX,T36-SX.f
2440,SX.g,SX.g,T-36,SX,
2441,SX.h,SX.h,T-36,SX,
2442,SX.i,SX.i,T-36,SX,
2443,SX.j,SX.j,T-36,SX,
2444,SX.k,SX.k,T-36,SX,
2445,SX.l,SX.l,T-36,SX,
2446,SX.m,SX.m,T-36,SX,
2447,SX.n,SX.n,T-36,SX,
2448,SX.o,SX.o,T-36,SX,
2449,HS-T36.A,HS-T36.A,T-36,HS-T36,T36-HS-T36.A
2450,HS-T36.B,HS-T36.B,T-36,HS-T36,T36-HS-T36.B
2451,HS-T36.C,HS-T36.C,T-36,HS-T36,T36-HS-T36.C
2452,SX.0,SX.0,T-37,SX,
2453,SX.a,SX.a,T-37,SX,
2454,SX.b,SX.b,T-37,SX,
2455,SX.c,SX.c,T-37,SX,
2456,SX.d,SX.d,T-37,SX,
2457,SX.e,SX.e,T-37,SX,
2458,SX.f,SX.f,T-37,SX,
2459,SX.g,SX.g,T-37,SX,T37-SX.g
2460,SX.h,SX.h,T-37,SX,
2461,SX.i,SX.i,T-37,SX,
2462,SX.j,SX.j,T-37,SX,
2463,SX.k,SX.k,T-37,SX,
2464,SX.l,SX.l,T-37,SX,
2465,SX.m,SX.m,T-37,SX,
2466,SX.n,SX.n,T-37,SX,
2467,SX.o,SX.o,T-37,SX,
2468,HS-T37.A,HS-T37.A,T-37,HS-T37,T37-HS-T37.A
2469,HS-T37.B,HS-T37.B,T-37,HS-T37,T37-HS-T37.B
2470,HS-T37.C,HS-T37.C,T-37,HS-T37,T37-HS-T37.C
2471,KA.ab,KA.a,T-38,KA,
2472,KA.ab,KA.b,T-38,KA,T38-KA.bcde
2473,KA.c,KA.c,T-38,KA,T38-KA.bcde
2474,KA.d,KA.d,T-38,KA,T38-KA.bcde
2475,KA.e,KA.e,T-38,KA,T38-KA.bcde
2476,KA.f,KA.f,T-38,KA,T38-KA.fgh
2477,KA.g,KA.g,T-38,KA,T38-KA.fgh
2478,KA.h,KA.h,T-38,KA,T38-KA.fgh
2479,KA.i,KA.i,T-38,KA,
2480,UF.a,UF.a,T-38,UF,T38-UF.ab
2481,UF.b,UF.b,T-38,UF,T38-UF.ab
2482,UF.c,UF.c,T-38,UF,T38-UF.cde
2483,UF.d,UF.d,T-38,UF,T38-UF.cde
2484,UF.e,UF.e,T-38,UF,T38-UF.cde
2485,UF.f,UF.f,T-38,UF,
2486,UF.g,UF.g,T-38,UF,
2487,UF.h,UF.h,T-38,UF,
2488,SX.0,SX.0,T-38,SX,
2489,SX.a,SX.a,T-38,SX,
2490,SX.b,SX.b,T-38,SX,
2491,SX.c,SX.c,T-38,SX,
2492,SX.d,SX.d,T-38,SX,
2493,SX.e,SX.e,T-38,SX,T38-SX.e
2494,SX.f,SX.f,T-38,SX,
2495,SX.g,SX.g,T-38,SX,
2496,SX.h,SX.h,T-38,SX,
2497,SX.i,SX.i,T-38,SX,
2498,SX.j,SX.j,T-38,SX,
2499,SX.k,SX.k,T-38,SX,
2500,SX.l,SX.l,T-38,SX,
2501,SX.m,SX.m,T-38,SX,
2502,SX.n,SX.n,T-38,SX,
2503,SX.o,SX.o,T-38,SX,
2504,KA.ab,KA.a,T-39,KA,T39-KA.0ab
2505,KA.ab,KA.b,T-39,KA,T39-KA.0ab
2506,KA.c,KA.c,T-39,KA,T39-KA.cdef
2507,KA.d,KA.d,T-39,KA,T39-KA.cdef
2508,KA.e,KA.e,T-39,KA,T39-KA.cdef
2509,KA.f,KA.f,T-39,KA,T39-KA.cdef
2510,KA.g,KA.g,T-39,KA,
2511,KA.h,KA.h,T-39,KA,
2512,KA.i,KA.i,T-39,KA,
2513,SX.0,SX.0,T-39,SX,
2514,SX.a,SX.a,T-39,SX,
2515,SX.b,SX.b,T-39,SX,
2516,SX.c,SX.c,T-39,SX,
2517,SX.d,SX.d,T-39,SX,
2518,SX.e,SX.e,T-39,SX,
2519,SX.f,SX.f,T-39,SX,
2520,SX.g,SX.g,T-39,SX,
2521,SX.h,SX.h,T-39,SX,T39-SX.h
2522,SX.i,SX.i,T-39,SX,
2523,SX.j,SX.j,T-39,SX,
2524,SX.k,SX.k,T-39,SX,
2525,SX.l,SX.l,T-39,SX,
2526,SX.m,SX.m,T-39,SX,
2527,SX.n,SX.n,T-39,SX,
2528,SX.o,SX.o,T-39,SX,
2529,HS-T39.A,HS-T39.A,T-39,HS-T39,T39-HS-T39.A
2530,HS-T39.B,HS-T39.B,T-39,HS-T39,T39-HS-T39.B
2531,HS-T39.C,HS-T39.C,T-39,HS-T39,T39-HS-T39.C
2532,HS-T39.D,HS-T39.D,T-39,HS-T39,T39-HS-T39.D
2533,KA.ab,KA.a,T-40,KA,
2534,KA.ab,KA.b,T-40,KA,
2535,KA.c,KA.c,T-40,KA,T40-KA.cde
2536,KA.d,KA.d,T-40,KA,T40-KA.cde
2537,KA.e,KA.e,T-40,KA,T40-KA.cde
2538,KA.f,KA.f,T-40,KA,T40-KA.fgh
2539,KA.g,KA.g,T-40,KA,T40-KA.fgh
2540,KA.h,KA.h,T-40,KA,T40-KA.fgh
2541,KA.i,KA.i,T-40,KA,
2542,MB.0,MB.0,T-40,MB,T40-MB.0
2543,MB.+,MB.+,T-40,MB,
2544,SA.0,SA.0,T-40,SA,T40-SA.0
2545,SA.a,SA.a,T-40,SA,T40-SA.abcdef
2546,SA.f,SA.f,T-40,SA,T40-SA.abcdef
2547,SA.+,SA.+,T-40,SA,
2548,SA.b,SA.b,T-40,SA,T40-SA.abcdef
2549,SA.c,SA.c,T-40,SA,T40-SA.abcdef
2550,SA.d,SA.d,T-40,SA,T40-SA.abcdef
2551,SA.e,SA.e,T-40,SA,T40-SA.abcdef
2552,SP.0,SP.0,T-40,SP,T40-SP.0
2553,SP.a,SP.a,T-40,SP,T40-SP.a
2554,SS.0,SS.0,T-40,SS,
2555,SS.a,SS.a,T-40,SS,
2556,SS.b,SS.b,T-40,SS,
2557,SS.c,SS.c,T-40,SS,
2558,SS.d,SS.d,T-40,SS,
2559,SS.i,SS.i,T-40,SS,T40-SS.fghi
2560,SS.j,SS.j,T-40,SS,T40-SS.jk+
2561,SS.k,SS.k,T-40,SS,T40-SS.jk+
2562,SS.+,SS.+,T-40,SS,T40-SS.jk+
2563,SS.e,SS.e,T-40,SS,
2564,SS.f,SS.f,T-40,SS,T40-SS.fghi
2565,SS.g,SS.g,T-40,SS,T40-SS.fghi
2566,SS.h,SS.h,T-40,SS,T40-SS.fghi
2567,UF.a,UF.a,T-40,UF,T40-UF.ab
2568,UF.b,UF.b,T-40,UF,T40-UF.ab
2569,UF.c,UF.c,T-40,UF,T40-UF.cde
2570,UF.d,UF.d,T-40,UF,T40-UF.cde
2571,UF.e,UF.e,T-40,UF,T40-UF.cde
2572,UF.f,UF.f,T-40,UF,
2573,UF.g,UF.g,T-40,UF,
2574,UF.h,UF.h,T-40,UF,
2575,SX.0,SX.0,T-40,SX,
2576,SX.a,SX.a,T-40,SX,
2577,SX.b,SX.b,T-40,SX,
2578,SX.c,SX.c,T-40,SX,
2579,SX.d,SX.d,T-40,SX,
2580,SX.e,SX.e,T-40,SX,
2581,SX.f,SX.f,T-40,SX,
2582,SX.g,SX.g,T-40,SX,
2583,SX.h,SX.h,T-40,SX,
2584,SX.i,SX.i,T-40,SX,T40-SX.i
2585,SX.j,SX.j,T-40,SX,
2586,SX.k,SX.k,T-40,SX,
2587,SX.l,SX.l,T-40,SX,
2588,SX.m,SX.m,T-40,SX,
2589,SX.n,SX.n,T-40,SX,
2590,SX.o,SX.o,T-40,SX,
2591,VM.0,VM.0,T-40,VM,T40-VM.0a
2592,VM.a,VM.a,T-40,VM,T40-VM.0a
2593,VM.b,VM.b,T-40,VM,T40-VM.b
2594,VM.+,VM.+,T-40,VM,
2595,HI.0,HI.0,T-41,HI,
2596,HI.a,HI.a,T-41,HI,
2597,HI.b,HI.b,T-41,HI,
2598,HI.e,HI.e,T-41,HI,T41-HI.e
2599,HI.j,HI.j,T-41,HI,
2600,HI.c,HI.c,T-41,HI,
2601,HI.d,HI.d,T-41,HI,T41-HI.d
2602,HI.f,HI.f,T-41,HI,
2603,HI.g,HI.g,T-41,HI,
2604,HI.h,HI.h,T-41,HI,
2605,HI.i,HI.i,T-41,HI,
2606,KA.ab,KA.a,T-41,KA,
2607,KA.ab,KA.b,T-41,KA,
2608,KA.c,KA.c,T-41,KA,T41-KA.cde
2609,KA.d,KA.d,T-41,KA,T41-KA.cde
2610,KA.e,KA.e,T-41,KA,T41-KA.cde
2611,KA.f,KA.f,T-41,KA,T41-KA.fgh
2612,KA.g,KA.g,T-41,KA,T41-KA.fgh
2613,KA.h,KA.h,T-41,KA,T41-KA.fgh
2614,KA.i,KA.i,T-41,KA,
2615,MB.0,MB.0,T-41,MB,
2616,MB.+,MB.+,T-41,MB,T41-MB.+
2617,SP.0,SP.0,T-41,SP,T41-SP.0
2618,SP.a,SP.a,T-41,SP,T41-SP.a
2619,SX.0,SX.0,T-41,SX,
2620,SX.a,SX.a,T-41,SX,
2621,SX.b,SX.b,T-41,SX,
2622,SX.c,SX.c,T-41,SX,
2623,SX.d,SX.d,T-41,SX,
2624,SX.e,SX.e,T-41,SX,
2625,SX.f,SX.f,T-41,SX,
2626,SX.g,SX.g,T-41,SX,
2627,SX.h,SX.h,T-41,SX,
2628,SX.i,SX.i,T-41,SX,
2629,SX.j,SX.j,T-41,SX,T41-SX.j
2630,SX.k,SX.k,T-41,SX,
2631,SX.l,SX.l,T-41,SX,
2632,SX.m,SX.m,T-41,SX,
2633,SX.n,SX.n,T-41,SX,
2634,SX.o,SX.o,T-41,SX,
2635,VM.0,VM.0,T-41,VM,T41-VM.0a
2636,VM.a,VM.a,T-41,VM,T41-VM.0a
2637,VM.b,VM.b,T-41,VM,T41-VM.b
2638,VM.+,VM.+,T-41,VM,
2639,MB.0,MB.0,T-42,MB,T42-MB.0
2640,MB.+,MB.+,T-42,MB,
2641,SX.0,SX.0,T-42,SX,
