pid,minorType_id,standardSegment_id
2515,M4-31,M4-IO.0ab
2516,M4-31,M4-KA.efg
2517,M4-31,M4-SE.0ab
2518,M4-32,M4-S3S.0
2519,M4-32,M4-IO.0ab
2520,M4-32,M4-KA.efg
2521,M4-32,M4-SE.0ab
2522,M4-33,M4-S3S.0
2523,M4-33,M4-IO.0ab
2524,M4-33,M4-KA.efg
2525,M4-33,M4-SE.0ab
2526,M4-34,M4-S3S.0
2527,M4-34,M4-IO.0ab
2528,M4-34,M4-KA.efg
2529,M4-34,M4-SE.0ab
2530,M4-35,M4-S3S.0
2531,M4-35,M4-IO.0ab
2532,M4-35,M4-KA.efg
2533,M4-35,M4-SE.0ab
2534,M4-36,M4-S3S.0
2535,M4-36,M4-KA.efg
2536,M4-36,M4-SE.0ab
2537,M4-37,M4-S3E.0a
2538,M4-37,M4-S3F.0a
2539,M4-37,M4-IO.0ab
2540,M4-37,M4-KA.efg
2541,M4-37,M4-SE.0ab
2542,M4-38,M4-S3S.0
2543,M4-38,M4-IO.0ab
2544,M4-38,M4-KA.efg
2545,M4-38,M4-SE.0ab
2546,M4-39,M4-S3S.0
2547,M4-39,M4-IO.0ab
2548,M4-39,M4-KA.efg
2549,M4-39,M4-SE.0ab
2550,M4-40,M4-S3S.0
2551,M4-40,M4-IO.0ab
2552,M4-40,M4-KA.efg
2553,M4-40,M4-SE.0ab
2554,M4-41,M4-S3S.0
2555,M4-41,M4-IO.0ab
2556,M4-41,M4-KA.efg
2557,M4-41,M4-SE.0ab
2558,M4-42,M4-S3S.0
2559,M4-42,M4-IO.0ab
2560,M4-42,M4-KA.efg
2561,M4-42,M4-SE.0ab
2562,M4-43,M4-S3S.0
2563,M4-43,M4-KA.efg
2564,M4-43,M4-SE.0ab
2565,M4-44,M4-S3S.0
2566,M4-44,M4-TV.0
2567,M4-44,M4-IO.0ab
2568,M4-44,M4-KA.efg
2569,M5-1,M5-S3S.0
2570,M5-1,M5-IO.0ab
2571,M5-2,M5-S3S.0
2572,M5-2,M5-IO.0ab
2573,M5-3,M5-S3S.0
2574,M5-3,M5-IO.0ab
2575,M5-4,M5-S3S.0
2576,M5-4,M5-IO.0ab
2577,M5-5,M5-S3S.0
2578,M5-5,M5-IO.0ab
2579,M5-6,M5-S3S.0
2580,M5-6,M5-IO.0ab
2581,M5-7,M5-S3S.0
2582,M5-8,M5-S3E.0a
2583,M5-8,M5-S3F.0a
2584,M5-8,M5-IO.0ab
2585,M5-9,M5-S3E.0a
2586,M5-9,M5-S3F.0a
2587,M5-9,M5-IO.0ab
2588,M5-10,M5-S3E.0a
2589,M5-10,M5-S3F.0a
2590,M5-10,M5-IO.0ab
2591,M5-11,M5-S3S.0
2592,M5-11,M5-IO.0ab
2593,M5-12,M5-S3S.0
2594,M5-12,M5-IO.0ab
2595,M5-13,M5-S3S.0
2596,M5-13,M5-IO.0ab
2597,M5-14,M5-S3S.0
2598,M5-14,M5-IO.0ab
2599,M5-15,M5-S3S.0
2600,M5-15,M5-IO.0ab
2601,M5-16,M5-S3S.0
2602,M5-16,M5-IO.0ab
2603,M5-17,M5-S3S.0
2604,M5-18,M5-S3E.0a
2605,M5-18,M5-S3F.0a
2606,M5-18,M5-IO.0ab
2607,M5-19,M5-S3E.0a
2608,M5-19,M5-S3F.0a
2609,M5-19,M5-IO.0ab
2610,M5-20,M5-S3S.0
2611,M5-20,M5-IO.0ab
2612,M5-21,M5-S3S.0
2613,M5-21,M5-IO.0ab
2614,M5-22,M5-S3S.0
2615,M5-22,M5-IO.0ab
2616,M5-23,M5-S3S.0
2617,M5-23,M5-IO.0ab
2618,M5-24,M5-S3S.0
2619,M5-24,M5-IO.0ab
2620,M5-25,M5-S3S.0
2621,M5-25,M5-IO.0ab
2622,M5-26,M5-S3E.0a
2623,M5-26,M5-S3F.0a
2624,M5-26,M5-IO.0ab
2625,M5-27,M5-S3S.0
2626,M5-27,M5-IO.0ab
2627,M5-28,M5-S3S.0
2628,M5-28,M5-IO.0ab
2629,M5-29,M5-S3S.0
2630,M5-29,M5-IO.0ab
2631,M5-30,M5-S3S.0
2632,M5-30,M5-IO.0ab
2633,M5-31,M5-S3S.0
2634,M5-31,M5-IO.0ab
2635,M5-32,M5-S3E.0a
2636,M5-32,M5-S3F.0a
2637,M5-32,M5-IO.0ab
2638,M5-33,M5-S3S.0
2639,M5-33,M5-IO.0ab
2640,M5-34,M5-S3S.0
2641,M5-34,M5-IO.0ab
2642,M5-35,M5-S3S.0
2643,M5-35,M5-IO.0ab
2644,M5-36,M5-S3S.0
2645,M5-36,M5-IO.0ab
2646,M5-37,M5-S3S.0
2647,M5-37,M5-IO.0ab
2648,M5-38,M5-S3E.0a
2649,M5-38,M5-S3F.0a
2650,M5-38,M5-IO.0ab
2651,M9-1,M9-SE.0a
2652,M9-2,M9-SE.0a
2653,M9-3,M9-SE.0a
2654,M9-4,M9-SE.0a
2655,M9-5,M9-SE.0a
2656,M9-6,M9-SE.0a
2657,M9-7,M9-SE.0a
2658,M11-1,M11-KT.d
2659,M11-2,M11-KT.d
2660,M11-3,M11-KT.d
2661,M11-4,M11-KT.d
2662,M11-5,M11-KT.d
2663,M11-6,M11-KT.d
2664,T1-1,T1-VF.a
2665,T1-1,T1-VS.0abcd
2666,T1-1,T1-LA.0abcd
2667,T1-1,T1-NG.0a
2668,T1-1,T1-VI.0a
2669,T1-1,T1-SV.0
2670,T1-2,T1-VF.a
2671,T1-2,T1-VS.0abcd
2672,T1-2,T1-LA.0abcd
2673,T1-2,T1-NG.0a
2674,T1-2,T1-VI.0a
2675,T1-2,T1-SV.0
2676,T1-3,T1-VF.a
2677,T1-3,T1-VS.0abcd
2678,T1-3,T1-LA.0abcd
2679,T1-3,T1-NG.0a
2680,T1-3,T1-VI.0a
2681,T1-3,T1-SV.0
2682,T1-4,T1-VF.a
2683,T1-4,T1-VS.0abcd
2684,T1-4,T1-LA.0abcd
2685,T1-4,T1-NG.0a
2686,T1-4,T1-VI.0a
2687,T1-4,T1-SV.0
2688,T1-5,T1-VF.a
2689,T1-5,T1-VS.0abcd
2690,T1-5,T1-LA.0abcd
2691,T1-5,T1-NG.0a
2692,T1-5,T1-VI.0a
2693,T1-5,T1-SV.0
2694,T1-6,T1-VF.a
2695,T1-6,T1-VS.0abcd
2696,T1-6,T1-LA.0abcd
2697,T1-6,T1-NG.0a
2698,T1-6,T1-VI.0a
2699,T1-6,T1-SV.0
2700,T1-7,T1-VF.a
2701,T1-7,T1-VS.0abcd
2702,T1-7,T1-LA.0abcd
2703,T1-7,T1-NG.0a
2704,T1-7,T1-VI.0a
2705,T1-7,T1-SV.0
2706,T1-8,T1-VF.a
2707,T1-8,T1-VS.0abcd
2708,T1-8,T1-LA.0abcd
2709,T1-8,T1-NG.0a
2710,T1-8,T1-VI.0a
2711,T1-8,T1-SV.0
2712,T1-9,T1-VF.a
2713,T1-9,T1-VS.0abcd
2714,T1-9,T1-LA.0abcd
2715,T1-9,T1-NG.0a
2716,T1-9,T1-VI.0a
2717,T1-9,T1-SV.0
2718,T1-10,T1-VF.a
2719,T1-10,T1-VS.0abcd
2720,T1-10,T1-LA.0abcd
2721,T1-10,T1-NG.0a
2722,T1-10,T1-VI.0a
2723,T1-10,T1-SV.0
2724,T1-11,T1-VF.a
2725,T1-11,T1-VS.0abcd
2726,T1-11,T1-LA.0abcd
2727,T1-11,T1-NG.0a
2728,T1-11,T1-VI.0a
2729,T1-11,T1-SV.0
2730,T1-12,T1-VF.a
2731,T1-12,T1-VS.0abcd
2732,T1-12,T1-LA.0abcd
2733,T1-12,T1-NG.0a
2734,T1-12,T1-VI.0a
2735,T1-12,T1-SV.0
2736,T1-13,T1-VF.a
2737,T1-13,T1-VS.0abcd
2738,T1-13,T1-LA.0abcd
2739,T1-13,T1-NG.0a
2740,T1-13,T1-VI.0a
2741,T1-13,T1-SV.0
2742,T1-14,T1-VF.a
2743,T1-14,T1-VS.0abcd
2744,T1-14,T1-LA.0abcd
2745,T1-14,T1-NG.0a
2746,T1-14,T1-VI.0a
2747,T1-14,T1-SV.0
2748,T1-15,T1-VF.a
2749,T1-15,T1-VS.0abcd
2750,T1-15,T1-LA.0abcd
2751,T1-15,T1-NG.0a
2752,T1-15,T1-VI.0a
2753,T1-15,T1-SV.0
2754,T1-16,T1-VF.a
2755,T1-16,T1-VS.0abcd
2756,T1-16,T1-LA.0abcd
2757,T1-16,T1-NG.0a
2758,T1-16,T1-VI.0a
2759,T1-16,T1-SV.0
2760,T1-17,T1-VF.a
2761,T1-17,T1-VS.0abcd
2762,T1-17,T1-LA.0abcd
2763,T1-17,T1-NG.0a
2764,T1-17,T1-VI.0a
2765,T1-17,T1-SV.0
2766,T1-18,T1-VF.a
2767,T1-18,T1-VS.0abcd
2768,T1-18,T1-LA.0abcd
2769,T1-18,T1-NG.0a
2770,T1-18,T1-VI.0a
2771,T1-18,T1-SV.0
2772,T1-19,T1-VF.a
2773,T1-19,T1-VS.0abcd
2774,T1-19,T1-LA.0abcd
2775,T1-19,T1-NG.0a
2776,T1-19,T1-VI.0a
2777,T1-19,T1-SV.0
2778,T1-20,T1-VF.a
2779,T1-20,T1-VS.0abcd
2780,T1-20,T1-LA.0abcd
2781,T1-20,T1-NG.0a
2782,T1-20,T1-VI.0a
2783,T1-20,T1-SV.0
2784,T1-21,T1-VF.a
2785,T1-21,T1-VS.0abcd
2786,T1-21,T1-LA.0abcd
2787,T1-21,T1-NG.0a
2788,T1-21,T1-VI.0a
2789,T1-21,T1-SV.0
2790,T1-22,T1-VF.a
2791,T1-22,T1-VS.0abcd
2792,T1-22,T1-LA.0abcd
2793,T1-22,T1-NG.0a
2794,T1-22,T1-VI.0a
2795,T1-22,T1-SV.0
2796,T1-23,T1-VF.a
2797,T1-23,T1-VS.0abcd
2798,T1-23,T1-LA.0abcd
2799,T1-23,T1-NG.0a
2800,T1-23,T1-VI.0a
2801,T1-23,T1-SV.0
2802,T1-24,T1-VF.a
2803,T1-24,T1-VS.0abcd
2804,T1-24,T1-LA.0abcd
2805,T1-24,T1-NG.0a
2806,T1-24,T1-VI.0a
2807,T1-24,T1-SV.0
2808,T1-25,T1-VF.a
2809,T1-25,T1-VS.0abcd
2810,T1-25,T1-LA.0abcd
2811,T1-25,T1-NG.0a
2812,T1-25,T1-VI.0a
2813,T1-25,T1-SV.0
2814,T1-26,T1-VF.a
2815,T1-26,T1-VS.0abcd
2816,T1-26,T1-LA.0abcd
2817,T1-26,T1-NG.0a
2818,T1-26,T1-VI.0a
2819,T1-26,T1-SV.0
2820,T1-27,T1-VF.a
2821,T1-27,T1-VS.0abcd
2822,T1-27,T1-LA.0abcd
2823,T1-27,T1-NG.0a
2824,T1-27,T1-VI.0a
2825,T1-27,T1-SV.0
2826,T1-28,T1-VF.a
2827,T1-28,T1-VS.0abcd
2828,T1-28,T1-LA.0abcd
2829,T1-28,T1-NG.0a
2830,T1-28,T1-VI.0a
2831,T1-28,T1-SV.0
2832,T1-29,T1-VF.a
2833,T1-29,T1-VS.0abcd
2834,T1-29,T1-LA.0abcd
2835,T1-29,T1-NG.0a
2836,T1-29,T1-VI.0a
2837,T1-29,T1-SV.0
2838,T1-30,T1-VF.a
2839,T1-30,T1-VS.0abcd
2840,T1-30,T1-LA.0abcd
2841,T1-30,T1-NG.0a
2842,T1-30,T1-VI.0a
2843,T1-30,T1-SV.0
2844,T1-31,T1-VF.a
2845,T1-31,T1-VS.0abcd
2846,T1-31,T1-LA.0abcd
2847,T1-31,T1-NG.0a
2848,T1-31,T1-VI.0a
2849,T1-31,T1-SV.0
2850,T1-32,T1-VF.a
2851,T1-32,T1-VS.0abcd
2852,T1-32,T1-LA.0abcd
2853,T1-32,T1-NG.0a
2854,T1-32,T1-VI.0a
2855,T1-32,T1-SV.0
2856,T1-33,T1-VF.a
2857,T1-33,T1-VS.0abcd
2858,T1-33,T1-LA.0abcd
2859,T1-33,T1-NG.0a
2860,T1-33,T1-VI.0a
2861,T1-33,T1-SV.0
2862,T1-34,T1-VF.a
2863,T1-34,T1-VS.0abcd
2864,T1-34,T1-LA.0abcd
2865,T1-34,T1-NG.0a
2866,T1-34,T1-VI.0a
2867,T1-34,T1-SV.0
2868,T1-35,T1-VF.a
2869,T1-35,T1-VS.0abcd
2870,T1-35,T1-LA.0abcd
2871,T1-35,T1-NG.0a
2872,T1-35,T1-VI.0a
2873,T1-35,T1-SV.0
2874,T1-36,T1-VF.a
2875,T1-36,T1-VS.0abcd
2876,T1-36,T1-LA.0abcd
2877,T1-36,T1-NG.0a
2878,T1-36,T1-VI.0a
2879,T1-36,T1-SV.0
2880,T1-37,T1-VF.a
2881,T1-37,T1-VS.0abcd
2882,T1-37,T1-LA.0abcd
2883,T1-37,T1-NG.0a
2884,T1-37,T1-VI.0a
2885,T1-37,T1-SV.0
2886,T1-38,T1-VF.a
2887,T1-38,T1-VS.0abcd
2888,T1-38,T1-LA.0abcd
2889,T1-38,T1-NG.0a
2890,T1-38,T1-VI.0a
2891,T1-38,T1-SV.0
2892,T1-39,T1-VF.a
2893,T1-39,T1-VS.0abcd
2894,T1-39,T1-LA.0abcd
2895,T1-39,T1-NG.0a
2896,T1-39,T1-VI.0a
2897,T1-39,T1-SV.0
2898,T1-40,T1-VF.a
2899,T1-40,T1-VS.0abcd
2900,T1-40,T1-LA.0abcd
2901,T1-40,T1-NG.0a
2902,T1-40,T1-VI.0a
2903,T1-40,T1-SV.0
2904,T1-41,T1-VF.a
2905,T1-41,T1-VS.0abcd
2906,T1-41,T1-LA.0abcd
2907,T1-41,T1-NG.0a
2908,T1-41,T1-VI.0a
2909,T1-41,T1-SV.0
2910,T1-42,T1-VF.a
2911,T1-42,T1-VS.0abcd
2912,T1-42,T1-LA.0abcd
2913,T1-42,T1-NG.0a
2914,T1-42,T1-VI.0a
2915,T1-42,T1-SV.0
2916,T1-43,T1-VF.a
2917,T1-43,T1-VS.0abcd
2918,T1-43,T1-LA.0abcd
2919,T1-43,T1-NG.0a
2920,T1-43,T1-VI.0a
2921,T1-43,T1-SV.0
2922,T1-44,T1-VF.a
2923,T1-44,T1-VS.0abcd
2924,T1-44,T1-LA.0abcd
2925,T1-44,T1-NG.0a
2926,T1-44,T1-VI.0a
2927,T1-44,T1-SV.0
2928,T1-45,T1-VF.a
2929,T1-45,T1-VS.0abcd
2930,T1-45,T1-LA.0abcd
2931,T1-45,T1-NG.0a
2932,T1-45,T1-VI.0a
2933,T1-45,T1-SV.0
2934,T1-46,T1-VF.a
2935,T1-46,T1-VS.0abcd
2936,T1-46,T1-LA.0abcd
2937,T1-46,T1-NG.0a
2938,T1-46,T1-VI.0a
2939,T1-46,T1-SV.0
2940,T1-47,T1-VF.a
2941,T1-47,T1-VS.0abcd
2942,T1-47,T1-LA.0abcd
2943,T1-47,T1-NG.0a
2944,T1-47,T1-VI.0a
2945,T1-47,T1-SV.0
2946,T1-48,T1-VF.a
2947,T1-48,T1-VS.0abcd
2948,T1-48,T1-LA.0abcd
2949,T1-48,T1-NG.0a
2950,T1-48,T1-VI.0a
2951,T1-48,T1-SV.0
2952,T1-49,T1-VF.a
2953,T1-49,T1-VS.0abcd
2954,T1-49,T1-LA.0abcd
2955,T1-49,T1-NG.0a
2956,T1-49,T1-VI.0a
2957,T1-49,T1-SV.0
2958,T1-50,T1-VF.a
2959,T1-50,T1-VS.0abcd
2960,T1-50,T1-LA.0abcd
2961,T1-50,T1-NG.0a
2962,T1-50,T1-VI.0a
2963,T1-50,T1-SV.0
2964,T1-51,T1-VF.a
2965,T1-51,T1-VS.0abcd
2966,T1-51,T1-LA.0abcd
2967,T1-51,T1-NG.0a
2968,T1-51,T1-VI.0a
2969,T1-51,T1-SV.0
2970,T1-52,T1-VF.a
2971,T1-52,T1-VS.0abcd
2972,T1-52,T1-LA.0abcd
2973,T1-52,T1-NG.0a
2974,T1-52,T1-VI.0a
2975,T1-52,T1-SV.0
2976,T1-53,T1-VF.a
2977,T1-53,T1-VS.0abcd
2978,T1-53,T1-LA.0abcd
2979,T1-53,T1-NG.0a
2980,T1-53,T1-VI.0a
2981,T1-53,T1-SV.0
2982,T1-54,T1-VF.a
2983,T1-54,T1-VS.0abcd
2984,T1-54,T1-LA.0abcd
2985,T1-54,T1-NG.0a
2986,T1-54,T1-VI.0a
2987,T1-54,T1-SV.0
2988,T1-55,T1-VF.a
2989,T1-55,T1-VS.0abcd
2990,T1-55,T1-LA.0abcd
2991,T1-55,T1-NG.0a
2992,T1-55,T1-VI.0a
2993,T1-55,T1-SV.0
2994,T1-56,T1-VF.a
2995,T1-56,T1-VS.0abcd
2996,T1-56,T1-LA.0abcd
2997,T1-56,T1-NG.0a
2998,T1-56,T1-VI.0a
2999,T1-56,T1-SV.0
3000,T1-57,T1-VF.a
3001,T1-57,T1-VS.0abcd
3002,T1-57,T1-LA.0abcd
3003,T1-57,T1-NG.0a
3004,T1-57,T1-VI.0a
3005,T1-57,T1-SV.0
3006,T1-58,T1-VF.a
3007,T1-58,T1-VS.0abcd
3008,T1-58,T1-LA.0abcd
3009,T1-58,T1-NG.0a
3010,T1-58,T1-VI.0a
3011,T1-58,T1-SV.0
3012,T1-59,T1-VF.a
3013,T1-59,T1-VS.0abcd
3014,T1-59,T1-LA.0abcd
3015,T1-59,T1-NG.0a
3016,T1-59,T1-VI.0a
3017,T1-59,T1-SV.0
3018,T1-60,T1-VF.a
3019,T1-60,T1-VS.0abcd
3020,T1-60,T1-LA.0abcd
3021,T1-60,T1-NG.0a
3022,T1-60,T1-VI.0a
3023,T1-60,T1-SV.0
3024,T1-61,T1-UE.0a
3025,T1-61,T1-OR.0
3026,T1-61,T1-VS.0abcd
3027,T1-61,T1-LA.0abcd
3028,T1-61,T1-NG.0a
3029,T1-61,T1-VI.0a
3030,T1-61,T1-SV.0
3031,T1-62,T1-UE.0a
3032,T1-62,T1-OR.0
3033,T1-62,T1-VS.0abcd
3034,T1-62,T1-LA.0abcd
3035,T1-62,T1-NG.0a
3036,T1-62,T1-VI.0a
3037,T1-62,T1-SV.0
3038,T1-63,T1-UE.0a
3039,T1-63,T1-OR.0
3040,T1-63,T1-VS.0abcd
3041,T1-63,T1-LA.0abcd
3042,T1-63,T1-NG.0a
3043,T1-63,T1-VI.0a
3044,T1-63,T1-SV.0
3045,T1-64,T1-UE.0a
3046,T1-64,T1-OR.0
3047,T1-64,T1-VS.0abcd
3048,T1-64,T1-LA.0abcd
3049,T1-64,T1-NG.0a
3050,T1-64,T1-VI.0a
3051,T1-64,T1-SV.0
3052,T1-65,T1-UE.0a
3053,T1-65,T1-OR.0
3054,T1-65,T1-VS.0abcd
3055,T1-65,T1-LA.0abcd
3056,T1-65,T1-NG.0a
3057,T1-65,T1-VI.0a
3058,T1-65,T1-SV.0
3059,T1-66,T1-UE.0a
3060,T1-66,T1-OR.0
3061,T1-66,T1-VS.0abcd
3062,T1-66,T1-LA.0abcd
3063,T1-66,T1-NG.0a
3064,T1-66,T1-VI.0a
3065,T1-66,T1-SV.0
3066,T1-67,T1-UE.0a
3067,T1-67,T1-OR.0
3068,T1-67,T1-VS.0abcd
3069,T1-67,T1-LA.0abcd
3070,T1-67,T1-NG.0a
3071,T1-67,T1-VI.0a
3072,T1-67,T1-SV.0
3073,T1-68,T1-UE.0a
3074,T1-68,T1-OR.0
3075,T1-68,T1-VS.0abcd
3076,T1-68,T1-LA.0abcd
3077,T1-68,T1-NG.0a
3078,T1-68,T1-VI.0a
3079,T1-68,T1-SV.0
3080,T1-69,T1-UE.0a
3081,T1-69,T1-OR.0
3082,T1-69,T1-VF.a
3083,T1-69,T1-LA.0abcd
3084,T1-69,T1-NG.0a
3085,T1-69,T1-VI.0a
3086,T1-69,T1-SV.0
3087,T1-70,T1-UE.0a
3088,T1-70,T1-OR.0
3089,T1-70,T1-VF.a
3090,T1-70,T1-LA.0abcd
3091,T1-70,T1-NG.0a
3092,T1-70,T1-VI.0a
3093,T1-70,T1-SV.0
3094,T1-71,T1-UE.0a
3095,T1-71,T1-OR.0
3096,T1-71,T1-VF.a
3097,T1-71,T1-LA.0abcd
3098,T1-71,T1-NG.0a
3099,T1-71,T1-VI.0a
3100,T1-71,T1-SV.0
3101,T1-72,T1-UE.0a
3102,T1-72,T1-OR.0
3103,T1-72,T1-VF.a
3104,T1-72,T1-LA.0abcd
3105,T1-72,T1-NG.0a
3106,T1-72,T1-VI.0a
3107,T1-72,T1-SV.0
3108,T1-73,T1-UE.0a
3109,T1-73,T1-OR.0
3110,T1-73,T1-VF.a
3111,T1-73,T1-LA.0abcd
3112,T1-73,T1-NG.0a
3113,T1-73,T1-VI.0a
3114,T1-73,T1-SV.0
3115,T1-74,T1-UE.0a
3116,T1-74,T1-OR.0
3117,T1-74,T1-VF.a
3118,T1-74,T1-LA.0abcd
3119,T1-74,T1-NG.0a
3120,T1-74,T1-VI.0a
3121,T1-74,T1-SV.0
3122,T1-75,T1-UE.0a
3123,T1-75,T1-OR.0
3124,T1-75,T1-VF.a
3125,T1-75,T1-LA.0abcd
3126,T1-75,T1-NG.0a
3127,T1-75,T1-VI.0a
3128,T1-75,T1-SV.0
3129,T1-76,T1-UE.0a
3130,T1-76,T1-OR.0
3131,T1-76,T1-VF.a
3132,T1-76,T1-LA.0abcd
3133,T1-76,T1-NG.0a
3134,T1-76,T1-VI.0a
3135,T1-76,T1-SV.0
3136,T1-77,T1-OR.0
3137,T1-77,T1-HF.0ab
3138,T1-77,T1-VF.a
3139,T1-77,T1-VS.0abcd
3140,T1-77,T1-NG.0a
3141,T1-77,T1-VI.0a
3142,T1-77,T1-SV.0
3143,T1-78,T1-OR.0
3144,T1-78,T1-HF.0ab
3145,T1-78,T1-VF.a
3146,T1-78,T1-VS.0abcd
3147,T1-78,T1-NG.0a
3148,T1-78,T1-VI.0a
3149,T1-78,T1-SV.0
3150,T1-79,T1-OR.0
3151,T1-79,T1-HF.0ab
3152,T1-79,T1-VF.a
3153,T1-79,T1-VS.0abcd
3154,T1-79,T1-NG.0a
3155,T1-79,T1-VI.0a
3156,T1-79,T1-SV.0
3157,T1-80,T1-OR.0
3158,T1-80,T1-HF.0ab
3159,T1-80,T1-VF.a
3160,T1-80,T1-VS.0abcd
3161,T1-80,T1-NG.0a
3162,T1-80,T1-VI.0a
3163,T1-80,T1-SV.0
3164,T1-81,T1-OR.0
3165,T1-81,T1-HF.0ab
3166,T1-81,T1-VF.a
3167,T1-81,T1-VS.0abcd
3168,T1-81,T1-LA.0abcd
3169,T1-81,T1-NG.0a
3170,T1-81,T1-VI.0a
3171,T1-82,T1-OR.0
3172,T1-82,T1-HF.0ab
3173,T1-82,T1-VF.a
3174,T1-82,T1-VS.0abcd
3175,T1-82,T1-LA.0abcd
3176,T1-82,T1-NG.0a
3177,T1-82,T1-VI.0a
3178,T1-83,T1-OR.0
3179,T1-83,T1-HF.0ab
3180,T1-83,T1-VF.a
3181,T1-83,T1-VS.0abcd
3182,T1-83,T1-LA.0abcd
3183,T1-83,T1-NG.0a
3184,T1-83,T1-SV.0
3185,T1-84,T1-OR.0
3186,T1-84,T1-HF.0ab
3187,T1-84,T1-VF.a
3188,T1-84,T1-VS.0abcd
3189,T1-84,T1-LA.0abcd
3190,T1-84,T1-NG.0a
3191,T1-84,T1-SV.0
3192,T1-85,T1-OR.0
3193,T1-85,T1-HF.0ab
3194,T1-85,T1-VF.a
3195,T1-85,T1-VS.0abcd
3196,T1-85,T1-LA.0abcd
3197,T1-85,T1-VI.0a
3198,T1-85,T1-SV.0
3199,T3-1,T3-KI.0a
3200,T3-2,T3-KI.0a
3201,T3-3,T3-KI.0a
3202,T3-4,T3-KI.0a
3203,T3-5,T3-KI.0a
3204,T3-6,T3-KI.0a
3205,T3-7,T3-KI.0a
3206,T3-8,T3-KI.0a
3207,T3-9,T3-KI.0a
3208,T3-10,T3-KI.0a
3209,T3-11,T3-KI.0a
3210,T3-12,T3-KI.0a
3211,T5-1,T5-UE.0abc
3212,T5-2,T5-UE.0abc
3213,T5-3,T5-UE.0abc
3214,T5-4,T5-UE.0abc
3215,T5-5,T5-UE.0abc
3216,T5-6,T5-UE.0abc
3217,T5-7,T5-UE.0abc
3218,T7-1,T7-KI.0a
3219,T7-2,T7-KI.0a
3220,T7-3,T7-KI.0a
3221,T7-4,T7-KI.0a
3222,T7-5,T7-KI.0a
3223,T7-6,T7-KI.0a
3224,T7-7,T7-KI.0a
3225,T7-8,T7-KI.0a
3226,T7-9,T7-KI.0a
3227,T7-10,T7-KI.0a
3228,T7-11,T7-KI.0a
3229,T8-1,T8-KI.0a
3230,T8-2,T8-KI.0a
3231,T8-3,T8-KI.0a
3232,T8-5,T8-KI.0a
3233,T13-1,T13-RU.bcde
3234,T13-2,T13-RU.bcde
3235,T13-3,T13-RU.bcde
3236,T13-4,T13-RU.bcde
3237,T13-5,T13-RU.bcde
3238,T13-6,T13-RU.bcde
3239,T13-7,T13-RU.bcde
3240,T13-8,T13-RU.bcde
3241,T13-9,T13-RU.bcde
3242,T13-10,T13-RU.bcde
3243,T13-11,T13-RU.bcde
3244,T13-12,T13-RU.bcde
3245,T13-13,T13-RU.bcde
3246,T13-14,T13-RU.bcde
3247,T13-15,T13-RU.bcde
3248,T16-1,T16-RU.bc
3249,T16-2,T16-RU.bc
3250,T16-3,T16-RU.bc
3251,T16-4,T16-RU.bc
3252,T16-5,T16-RU.bc
3253,T16-6,T16-RU.bc
3254,T18-1,T18-KA.bcde
3255,T18-1,T18-FR.0
3256,T18-2,T18-KA.bcde
3257,T18-2,T18-FR.0
3258,T18-3,T18-KA.bcde
3259,T18-3,T18-FR.0
3260,T18-4,T18-KA.bcde
3261,T18-4,T18-FR.0
3262,T18-5,T18-FR.0
3263,T18-6,T18-KA.bcde
3264,T19-3,T19-KA.bcde
3265,T21-1,T21-VI.abc
3266,T21-1,T21-VM.0a
3267,T21-2,T21-VI.abc
3268,T21-2,T21-VM.0a
3269,T21-3,T21-VI.abc
3270,T21-3,T21-VM.0a
3271,T21-4,T21-VI.abc
3272,T21-4,T21-VM.0a
3273,T21-5,T21-VI.abc
3274,T21-5,T21-VM.0a
3275,T21-6,T21-VI.abc
3276,T21-6,T21-VM.0a
3277,T21-7,T21-VM.0a
3278,T21-8,T21-VI.abc
3279,T26-1,T26-LA.0ab
3280,T26-1,T26-S1.cd
3281,T26-2,T26-LA.0ab
3282,T26-2,T26-S1.cd
3283,T26-3,T26-LA.0ab
3284,T26-3,T26-S1.cd
3285,T26-4,T26-LA.0ab
3286,T26-4,T26-S1.cd
3287,T26-5,T26-SV.0
3288,T26-5,T26-VM.0a
3289,T26-6,T26-SV.0
3290,T26-6,T26-VM.0a
3291,T26-7,T26-SV.0
3292,T26-7,T26-VM.0a
3293,T27-1,T27-VI.0a
3294,T27-1,T27-LA.0abcd
3295,T27-2,T27-VI.0a
3296,T27-2,T27-LA.0abcd
3297,T27-3,T27-VI.0a
3298,T27-3,T27-LA.0abcd
3299,T27-4,T27-VI.0a
3300,T27-4,T27-LA.0abcd
3301,T27-5,T27-VI.0a
3302,T27-5,T27-LA.0abcd
3303,T27-6,T27-LA.0abcd
3304,T27-7,T27-LA.0abcd
3305,T27-8,T27-SV.0
3306,T27-8,T27-KA.abcde
3307,T27-8,T27-VI.0a
3308,T29-1,T29-VI.abc
3309,T29-2,T29-VI.abc
3310,T29-3,T29-VI.abc
3311,T29-4,T29-VI.abc
3312,T29-5,T29-VI.abc
3313,T29-6,T29-VI.abc
3314,T29-7,T29-VI.abc
3315,T29-8,T29-VI.abc
3316,T29-9,T29-VI.abc
3317,T30-1,T30-KI.0a
3318,T30-1,T30-ER.0a
3319,T30-2,T30-KI.0a
3320,T30-2,T30-ER.0a
3321,T30-3,T30-KI.0a
